NOVA_EXIT,NOVA_TRIG,NOVA_LOCK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-01T12:56:00+00:00,2026-08-01T13:00:00+00:00,8.122546,8.097862,1000.0,-3.0389,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-01T21:06:00+00:00,2026-08-02T01:05:00+00:00,8.050452,8.091919,1000.0,5.1509,,tp,239
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-01T21:36:00+00:00,2026-08-02T01:06:00+00:00,8.067474,8.111202,1000.0,5.4202,,tp,210
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-01T23:11:00+00:00,2026-08-01T23:11:00+00:00,8.095511,8.072574,1000.0,-2.8332,,stop,0
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T01:06:00+00:00,2026-08-02T01:34:00+00:00,8.121544,8.156356,1000.0,4.2863,,tp,28
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T01:16:00+00:00,2026-08-02T01:19:00+00:00,8.147578,8.112161,1000.0,-4.3469,,stop,3
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T01:31:00+00:00,2026-08-02T02:07:00+00:00,8.165601,8.213767,1000.0,5.8986,,tp,36
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T02:11:00+00:00,2026-08-02T04:33:00+00:00,8.249711,8.32516,1000.0,9.1456,,tp,142
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T03:41:00+00:00,2026-08-02T04:33:00+00:00,8.306785,8.368748,1000.0,7.4594,,tp,52
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T04:36:00+00:00,2026-08-02T08:39:00+00:00,8.37988,8.33075,1000.0,-5.8628,,stop,243
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T13:16:00+00:00,2026-08-02T13:36:00+00:00,8.309789,8.278299,1000.0,-3.7895,,stop,20
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T17:16:00+00:00,2026-08-02T18:41:00+00:00,8.306785,8.341355,1000.0,4.1617,,tp,85
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T17:41:00+00:00,2026-08-02T18:33:00+00:00,8.340829,8.30616,1000.0,-4.1566,,stop,52
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T21:06:00+00:00,2026-08-02T22:03:00+00:00,8.363859,8.394931,1000.0,3.7151,,tp,57
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T21:46:00+00:00,2026-08-02T21:53:00+00:00,8.405914,8.370589,1000.0,-4.2023,,stop,7
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-02T22:06:00+00:00,2026-08-02T22:26:00+00:00,8.413924,8.371455,1000.0,-5.0474,,stop,20
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-03T09:51:00+00:00,2026-08-03T10:08:00+00:00,8.252715,8.224723,1000.0,-3.3918,,stop,17
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-03T13:21:00+00:00,2026-08-03T13:28:00+00:00,8.250712,8.212736,1000.0,-4.6028,,stop,7
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-03T14:01:00+00:00,2026-08-03T16:42:00+00:00,8.290764,8.225628,1000.0,-7.8564,,stop,161
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-03T19:36:00+00:00,2026-08-03T19:36:00+00:00,8.282754,8.246591,1000.0,-4.3661,,stop,0
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-04T01:46:00+00:00,2026-08-04T02:07:00+00:00,8.238696,8.190464,1000.0,-5.8544,,stop,21
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-04T04:41:00+00:00,2026-08-04T05:02:00+00:00,8.2417,8.207445,1000.0,-4.1563,,stop,21
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-04T12:41:00+00:00,2026-08-04T12:45:00+00:00,8.245706,8.209876,1000.0,-4.3452,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-04T14:46:00+00:00,2026-08-04T14:49:00+00:00,8.270738,8.197924,1000.0,-8.8038,,stop,3
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-04T18:16:00+00:00,2026-08-04T19:42:00+00:00,8.245706,8.200317,1000.0,-5.5045,,stop,86
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-05T01:41:00+00:00,2026-08-05T03:09:00+00:00,8.182624,8.143309,1000.0,-4.8046,,stop,88
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-05T05:06:00+00:00,2026-08-05T07:20:00+00:00,8.167604,8.13901,1000.0,-3.501,,stop,134
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-05T05:26:00+00:00,2026-08-05T05:30:00+00:00,8.186629,8.159151,1000.0,-3.3564,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-05T12:21:00+00:00,2026-08-05T12:31:00+00:00,8.221674,8.180597,1000.0,-4.9962,,stop,10
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-05T15:11:00+00:00,2026-08-05T15:16:00+00:00,8.212663,8.158329,1000.0,-6.6159,,stop,5
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-05T16:31:00+00:00,2026-08-05T16:48:00+00:00,8.222676,8.171467,1000.0,-6.2277,,stop,17
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T00:06:00+00:00,2026-08-06T00:42:00+00:00,8.181622,8.153438,1000.0,-3.4449,,stop,36
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T04:16:00+00:00,2026-08-06T05:01:00+00:00,8.149581,8.184356,1000.0,4.2671,,tp,45
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T04:26:00+00:00,2026-08-06T09:07:00+00:00,8.188631,8.152163,1000.0,-4.4536,,stop,281
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T11:16:00+00:00,2026-08-06T12:56:00+00:00,8.155588,8.121303,1000.0,-4.204,,stop,100
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T11:36:00+00:00,2026-08-06T12:54:00+00:00,8.161596,8.127303,1000.0,-4.2018,,stop,78
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T11:46:00+00:00,2026-08-06T11:48:00+00:00,8.191635,8.152452,1000.0,-4.7833,,stop,2
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T14:41:00+00:00,2026-08-06T17:05:00+00:00,8.205654,8.27317,1000.0,8.2281,,tp,144
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T17:11:00+00:00,2026-08-06T18:50:00+00:00,8.290764,8.239182,1000.0,-6.2216,,stop,99
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-06T21:36:00+00:00,2026-08-06T22:01:00+00:00,8.238696,8.205016,1000.0,-4.0881,,stop,25
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-07T01:06:00+00:00,2026-08-07T02:08:00+00:00,8.234691,8.19431,1000.0,-4.9037,,stop,62
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-07T06:16:00+00:00,2026-08-07T06:48:00+00:00,8.196642,8.163159,1000.0,-4.085,,stop,32
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-07T06:26:00+00:00,2026-08-07T06:30:00+00:00,8.214665,8.180017,1000.0,-4.2178,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-07T08:36:00+00:00,2026-08-07T10:58:00+00:00,8.222676,8.192297,1000.0,-3.6944,,stop,142
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-07T12:11:00+00:00,2026-08-07T12:25:00+00:00,8.280751,8.242022,1000.0,-4.6769,,stop,14
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-07T19:26:00+00:00,2026-08-07T19:39:00+00:00,8.2417,8.204164,1000.0,-4.5545,,stop,13
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T03:21:00+00:00,2026-08-08T03:57:00+00:00,8.227682,8.248945,1000.0,2.5843,,tp,36
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T04:01:00+00:00,2026-08-08T04:08:00+00:00,8.275745,8.236737,1000.0,-4.7135,,stop,7
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T05:36:00+00:00,2026-08-08T05:45:00+00:00,8.30278,8.267589,1000.0,-4.2384,,stop,9
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T08:36:00+00:00,2026-08-08T08:36:00+00:00,8.284756,8.26029,1000.0,-2.9532,,stop,0
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T09:21:00+00:00,2026-08-08T09:21:00+00:00,8.293768,8.268006,1000.0,-3.1062,,stop,0
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T09:36:00+00:00,2026-08-08T10:37:00+00:00,8.305784,8.33151,1000.0,3.0974,,tp,61
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T10:26:00+00:00,2026-08-08T13:12:00+00:00,8.331817,8.295733,1000.0,-4.3309,,stop,166
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T14:26:00+00:00,2026-08-08T15:11:00+00:00,8.360855,8.386795,1000.0,3.1026,,tp,45
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-08T15:16:00+00:00,2026-08-08T15:21:00+00:00,8.391895,8.351596,1000.0,-4.8022,,stop,5
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T01:06:00+00:00,2026-08-09T01:07:00+00:00,8.342832,8.316863,1000.0,-3.1127,,stop,1
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T04:31:00+00:00,2026-08-09T04:32:00+00:00,8.319802,8.296431,1000.0,-2.8091,,stop,1
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T06:36:00+00:00,2026-08-09T08:04:00+00:00,8.322806,8.34423,1000.0,2.5741,,tp,88
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T06:46:00+00:00,2026-08-09T08:22:00+00:00,8.338826,8.311008,1000.0,-3.336,,stop,96
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T08:06:00+00:00,2026-08-09T08:12:00+00:00,8.352845,8.319872,1000.0,-3.9475,,stop,6
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T13:21:00+00:00,2026-08-09T13:21:00+00:00,8.331817,8.308431,1000.0,-2.8069,,stop,0
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T14:16:00+00:00,2026-08-09T14:24:00+00:00,8.340829,8.308585,1000.0,-3.8658,,stop,8
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T15:46:00+00:00,2026-08-09T16:27:00+00:00,8.360855,8.323164,1000.0,-4.5081,,stop,41
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T21:36:00+00:00,2026-08-09T21:38:00+00:00,8.359854,8.336003,1000.0,-2.853,,stop,2
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-09T22:11:00+00:00,2026-08-09T22:25:00+00:00,8.366863,8.33644,1000.0,-3.6361,,stop,14
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-10T05:26:00+00:00,2026-08-10T08:45:00+00:00,8.223677,8.190587,1000.0,-4.0238,,stop,199
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-10T10:06:00+00:00,2026-08-10T10:10:00+00:00,8.284756,8.24003,1000.0,-5.3986,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-10T10:26:00+00:00,2026-08-10T10:28:00+00:00,8.307786,8.25875,1000.0,-5.9024,,stop,2
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-10T12:06:00+00:00,2026-08-10T12:39:00+00:00,8.339828,8.297028,1000.0,-5.132,,stop,33
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-10T19:31:00+00:00,2026-08-10T19:53:00+00:00,8.305784,8.266309,1000.0,-4.7526,,stop,22
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-10T21:31:00+00:00,2026-08-10T21:46:00+00:00,8.32581,8.294584,1000.0,-3.7505,,stop,15
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T00:26:00+00:00,2026-08-11T01:28:00+00:00,8.344834,8.389628,1000.0,5.3678,,tp,62
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T01:31:00+00:00,2026-08-11T01:41:00+00:00,8.447968,8.392615,1000.0,-6.5522,,stop,10
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T07:41:00+00:00,2026-08-11T09:00:00+00:00,8.458982,8.515327,1000.0,6.6609,,tp,79
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T09:16:00+00:00,2026-08-11T09:22:00+00:00,8.555107,8.642144,1000.0,10.1736,,tp,6
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T09:26:00+00:00,2026-08-11T09:30:00+00:00,8.721323,8.636652,1000.0,-9.7085,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T20:01:00+00:00,2026-08-11T20:51:00+00:00,8.636213,8.694038,1000.0,6.6957,,tp,50
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T20:11:00+00:00,2026-08-11T21:10:00+00:00,8.684275,8.75973,1000.0,8.6887,,tp,59
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T21:06:00+00:00,2026-08-12T10:35:00+00:00,8.730335,8.831125,1000.0,11.5448,,tp,809
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-11T21:16:00+00:00,2026-08-12T03:09:00+00:00,8.784405,8.722194,1000.0,-7.082,,stop,353
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-12T01:51:00+00:00,2026-08-12T02:12:00+00:00,8.814444,8.760469,1000.0,-6.1235,,stop,21
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-12T07:06:00+00:00,2026-08-12T07:45:00+00:00,8.754366,8.710741,1000.0,-4.9832,,stop,39
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-12T08:11:00+00:00,2026-08-12T08:48:00+00:00,8.7804,8.740023,1000.0,-4.5985,,stop,37
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-12T10:41:00+00:00,2026-08-12T10:51:00+00:00,8.874522,8.832168,1000.0,-4.7725,,stop,10
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T00:11:00+00:00,2026-08-13T00:24:00+00:00,8.708306,8.673873,1000.0,-3.9541,,stop,13
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T02:56:00+00:00,2026-08-13T04:38:00+00:00,8.694288,8.737771,1000.0,5.0014,,tp,102
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T03:16:00+00:00,2026-08-13T03:24:00+00:00,8.741349,8.697884,1000.0,-4.9723,,stop,8
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T04:41:00+00:00,2026-08-13T05:15:00+00:00,8.759372,8.798776,1000.0,4.4985,,tp,34
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T05:16:00+00:00,2026-08-13T05:20:00+00:00,8.820452,8.778311,1000.0,-4.7776,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T11:01:00+00:00,2026-08-13T11:10:00+00:00,8.75737,8.718878,1000.0,-4.3954,,stop,9
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T12:36:00+00:00,2026-08-13T15:00:00+00:00,8.784405,8.849457,1000.0,7.4054,,tp,144
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T15:06:00+00:00,2026-08-13T15:15:00+00:00,8.8575,8.806037,1000.0,-5.8101,,stop,9
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T18:46:00+00:00,2026-08-13T21:07:00+00:00,8.80343,8.847627,1000.0,5.0205,,tp,141
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-13T20:11:00+00:00,2026-08-14T03:05:00+00:00,8.853495,8.807459,1000.0,-5.1998,,stop,414
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-14T09:01:00+00:00,2026-08-14T09:07:00+00:00,8.833469,8.78646,1000.0,-5.3217,,stop,6
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-14T10:06:00+00:00,2026-08-14T10:07:00+00:00,8.892545,8.843177,1000.0,-5.5516,,stop,1
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-14T15:36:00+00:00,2026-08-14T17:49:00+00:00,8.866512,8.940588,1000.0,8.3546,,tp,133
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-14T17:26:00+00:00,2026-08-15T00:20:00+00:00,8.928592,9.014858,1000.0,9.6617,,tp,414
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-14T23:16:00+00:00,2026-08-14T23:47:00+00:00,9.012701,8.966173,1000.0,-5.1625,,stop,31
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T00:26:00+00:00,2026-08-15T01:10:00+00:00,9.039736,9.102459,1000.0,6.9386,,tp,44
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T01:01:00+00:00,2026-08-15T01:24:00+00:00,9.098813,9.175726,1000.0,8.4531,,tp,23
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T01:26:00+00:00,2026-08-15T01:30:00+00:00,9.243,9.15651,1000.0,-9.3574,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T02:01:00+00:00,2026-08-15T02:22:00+00:00,9.380178,9.575999,1000.0,20.876,,tp,21
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T02:16:00+00:00,2026-08-15T06:05:00+00:00,9.552402,9.414576,1000.0,-14.4284,,stop,229
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T02:41:00+00:00,2026-08-15T04:05:00+00:00,9.685575,9.518042,1000.0,-17.2971,,stop,84
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T10:11:00+00:00,2026-08-15T11:41:00+00:00,9.359151,9.29177,1000.0,-7.1994,,stop,90
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T12:26:00+00:00,2026-08-15T14:17:00+00:00,9.425237,9.520558,1000.0,10.1134,,tp,111
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T13:16:00+00:00,2026-08-15T13:36:00+00:00,9.495328,9.421635,1000.0,-7.7609,,stop,20
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-15T14:16:00+00:00,2026-08-15T15:12:00+00:00,9.517357,9.443635,1000.0,-7.746,,stop,56
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T01:51:00+00:00,2026-08-16T02:10:00+00:00,9.502337,9.453745,1000.0,-5.1136,,stop,19
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T02:46:00+00:00,2026-08-16T03:10:00+00:00,9.513351,9.459895,1000.0,-5.6191,,stop,24
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T08:11:00+00:00,2026-08-16T09:00:00+00:00,9.399203,9.42893,1000.0,3.1627,,tp,49
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T09:01:00+00:00,2026-08-16T09:26:00+00:00,9.446264,9.408161,1000.0,-4.0337,,stop,25
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T09:41:00+00:00,2026-08-16T09:45:00+00:00,9.457279,9.413454,1000.0,-4.634,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T15:31:00+00:00,2026-08-16T17:20:00+00:00,9.38919,9.434623,1000.0,4.8389,,tp,109
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T16:16:00+00:00,2026-08-16T16:21:00+00:00,9.421232,9.374886,1000.0,-4.9193,,stop,5
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T17:26:00+00:00,2026-08-16T17:34:00+00:00,9.460282,9.389489,1000.0,-7.4832,,stop,8
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T19:41:00+00:00,2026-08-16T19:44:00+00:00,9.469294,9.429734,1000.0,-4.1777,,stop,3
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-16T20:01:00+00:00,2026-08-16T20:52:00+00:00,9.473299,9.429311,1000.0,-4.6434,,stop,51
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-17T01:06:00+00:00,2026-08-17T01:30:00+00:00,9.465289,9.544294,1000.0,8.3468,,tp,24
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-17T01:31:00+00:00,2026-08-17T01:57:00+00:00,9.559411,9.486491,1000.0,-7.6281,,stop,26
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-17T07:06:00+00:00,2026-08-17T07:27:00+00:00,9.50434,9.454319,1000.0,-5.263,,stop,21
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-17T10:31:00+00:00,2026-08-17T10:35:00+00:00,9.46629,9.427447,1000.0,-4.1033,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-17T10:41:00+00:00,2026-08-17T14:21:00+00:00,9.503338,9.454032,1000.0,-5.1883,,stop,220
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-17T20:46:00+00:00,2026-08-17T20:46:00+00:00,9.541388,9.50259,1000.0,-4.0663,,stop,0
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-17T23:31:00+00:00,2026-08-18T00:14:00+00:00,9.538384,9.500303,1000.0,-3.9924,,stop,43
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-18T04:36:00+00:00,2026-08-18T04:47:00+00:00,9.45828,9.416308,1000.0,-4.4375,,stop,11
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-18T05:21:00+00:00,2026-08-18T05:25:00+00:00,9.472298,9.432591,1000.0,-4.1919,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-18T05:46:00+00:00,2026-08-18T06:00:00+00:00,9.467292,9.417176,1000.0,-5.2935,,stop,14
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-18T06:26:00+00:00,2026-08-18T06:56:00+00:00,9.510347,9.451473,1000.0,-6.1906,,stop,30
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-18T10:06:00+00:00,2026-08-18T10:21:00+00:00,9.484314,9.442736,1000.0,-4.3838,,stop,15
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-18T10:31:00+00:00,2026-08-18T10:55:00+00:00,9.499333,9.45417,1000.0,-4.7544,,stop,24
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-18T14:26:00+00:00,2026-08-18T15:43:00+00:00,9.491323,9.435469,1000.0,-5.8847,,stop,77
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-18T23:26:00+00:00,2026-08-19T00:02:00+00:00,9.555406,9.512167,1000.0,-4.5251,,stop,36
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T02:36:00+00:00,2026-08-19T02:41:00+00:00,9.554405,9.514448,1000.0,-4.182,,stop,5
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T03:16:00+00:00,2026-08-19T03:52:00+00:00,9.607474,9.699419,1000.0,9.5702,,tp,36
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T06:51:00+00:00,2026-08-19T08:37:00+00:00,9.675562,9.765992,1000.0,9.3463,,tp,106
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T07:51:00+00:00,2026-08-19T08:02:00+00:00,9.725627,9.668613,1000.0,-5.8623,,stop,11
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T08:11:00+00:00,2026-08-19T08:14:00+00:00,9.767682,9.705905,1000.0,-6.3246,,stop,3
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T08:41:00+00:00,2026-08-19T09:54:00+00:00,9.828761,9.735374,1000.0,-9.5014,,stop,73
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T12:51:00+00:00,2026-08-19T12:58:00+00:00,9.808735,9.749901,1000.0,-5.9981,,stop,7
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T15:31:00+00:00,2026-08-19T20:09:00+00:00,9.910867,10.156504,1000.0,24.7846,,tp,278
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T19:41:00+00:00,2026-08-19T20:27:00+00:00,10.118137,10.271338,1000.0,15.1413,,tp,46
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T20:11:00+00:00,2026-08-19T20:37:00+00:00,10.174209,10.323628,1000.0,14.6861,,tp,26
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T20:31:00+00:00,2026-08-19T20:50:00+00:00,10.278345,10.445605,1000.0,16.2731,,tp,19
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T20:46:00+00:00,2026-08-19T21:02:00+00:00,10.448566,10.645565,1000.0,18.8543,,tp,16
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-19T21:06:00+00:00,2026-08-19T22:54:00+00:00,10.757967,10.55965,1000.0,-18.4344,,stop,108
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T06:36:00+00:00,2026-08-20T08:10:00+00:00,10.530672,10.61942,1000.0,8.4276,,tp,94
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T06:51:00+00:00,2026-08-20T07:17:00+00:00,10.584742,10.516767,1000.0,-6.422,,stop,26
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T08:11:00+00:00,2026-08-20T09:52:00+00:00,10.651829,10.577917,1000.0,-6.9389,,stop,101
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T08:46:00+00:00,2026-08-20T09:30:00+00:00,10.696888,10.614072,1000.0,-7.7421,,stop,44
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T10:46:00+00:00,2026-08-20T12:03:00+00:00,10.711907,10.646906,1000.0,-6.0682,,stop,77
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T11:41:00+00:00,2026-08-20T11:55:00+00:00,10.761972,10.690913,1000.0,-6.6028,,stop,14
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T15:56:00+00:00,2026-08-20T18:34:00+00:00,10.731933,10.615972,1000.0,-10.8053,,stop,158
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T17:51:00+00:00,2026-08-20T17:56:00+00:00,10.880126,10.779095,1000.0,-9.2858,,stop,5
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T23:21:00+00:00,2026-08-21T00:23:00+00:00,10.680867,10.767708,1000.0,8.1305,,tp,62
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-20T23:31:00+00:00,2026-08-20T23:35:00+00:00,10.730932,10.666762,1000.0,-5.98,,stop,4
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-21T00:16:00+00:00,2026-08-21T01:47:00+00:00,10.733936,10.832122,1000.0,9.1472,,tp,91
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-21T01:51:00+00:00,2026-08-21T02:03:00+00:00,10.8601,10.755243,1000.0,-9.6553,,stop,12
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-21T06:06:00+00:00,2026-08-21T07:12:00+00:00,10.98326,11.093106,1000.0,10.0012,,tp,66
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-21T06:21:00+00:00,2026-08-21T06:24:00+00:00,11.021309,10.937072,1000.0,-7.6431,,stop,3
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-21T06:36:00+00:00,2026-08-21T06:43:00+00:00,11.057356,10.96494,1000.0,-8.3579,,stop,7
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-21T07:16:00+00:00,2026-08-21T07:27:00+00:00,11.142466,11.380224,1000.0,21.338,,tp,11
std,0.0025,0.0045,LINKUSDT,F_197,2026-08-21T07:31:00+00:00,2026-08-21T09:05:00+00:00,11.62309,11.417942,1000.0,-17.6501,,stop,94
