NOVA_EXT_MAX,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.5,BTCUSDT,F_192,2026-08-29T18:50:00+00:00,2026-08-29T18:55:00+00:00,78340.089894,78105.116787,1000.0,-2.9994,,stop,1
0.5,BTCUSDT,F_192,2026-08-30T00:20:00+00:00,2026-08-30T00:20:00+00:00,78386.620305,78181.79025,1000.0,-2.6131,,stop,0
0.5,BTCUSDT,F_192,2026-08-30T02:55:00+00:00,2026-08-30T02:55:00+00:00,78247.059111,78060.468408,1000.0,-2.3846,,stop,0
0.5,BTCUSDT,F_192,2026-08-30T16:05:00+00:00,2026-08-30T16:05:00+00:00,79066.85346,78782.568519,1000.0,-3.5955,,stop,0
0.5,BTCUSDT,F_192,2026-08-30T17:00:00+00:00,2026-08-30T17:10:00+00:00,79441.069309,79038.803686,1000.0,-5.0637,,stop,2
0.5,BTCUSDT,F_192,2026-08-31T07:25:00+00:00,2026-08-31T07:30:00+00:00,78388.132268,78080.144524,1000.0,-3.929,,stop,1
0.5,BTCUSDT,F_192,2026-08-31T09:00:00+00:00,2026-08-31T10:05:00+00:00,78582.815027,78254.717186,1000.0,-4.1752,,stop,13
0.5,BTCUSDT,F_192,2026-08-31T15:45:00+00:00,2026-08-31T23:55:00+00:00,78820.343413,78377.111448,1000.0,-5.6233,,eod,98
0.5,BTCUSDT,F_192,2026-08-31T18:20:00+00:00,2026-08-31T18:25:00+00:00,79148.749787,78787.188832,1000.0,-4.5681,,stop,1
0.5,BTCUSDT,F_192,2026-08-31T19:10:00+00:00,2026-08-31T19:15:00+00:00,79316.988213,78972.905512,1000.0,-4.3381,,stop,1
1.0,BTCUSDT,F_192,2026-06-01T03:05:00+00:00,2026-06-01T03:15:00+00:00,74067.472703,73733.472988,1000.0,-4.5094,,stop,2
1.0,BTCUSDT,F_192,2026-06-01T17:00:00+00:00,2026-06-01T21:05:00+00:00,71657.043213,71287.871204,1000.0,-5.1519,,stop,49
1.0,BTCUSDT,F_192,2026-06-01T23:40:00+00:00,2026-06-02T00:00:00+00:00,71602.963,71274.191655,1000.0,-4.5916,,stop,4
1.0,BTCUSDT,F_192,2026-06-02T20:55:00+00:00,2026-06-02T22:10:00+00:00,67701.237342,67181.306531,1000.0,-7.6798,,stop,15
1.0,BTCUSDT,F_192,2026-06-03T05:55:00+00:00,2026-06-03T06:55:00+00:00,67410.41977,66927.654849,1000.0,-7.1616,,stop,12
1.0,BTCUSDT,F_192,2026-06-03T10:10:00+00:00,2026-06-03T10:15:00+00:00,67527.682013,67148.252799,1000.0,-5.6189,,stop,1
1.0,BTCUSDT,F_192,2026-06-03T21:50:00+00:00,2026-06-03T22:10:00+00:00,65860.277201,65305.334043,1000.0,-8.4261,,stop,4
1.0,BTCUSDT,F_192,2026-06-04T03:05:00+00:00,2026-06-04T09:25:00+00:00,63796.868252,62808.930357,1000.0,-15.4857,,stop,76
1.0,BTCUSDT,F_192,2026-06-04T04:15:00+00:00,2026-06-04T05:00:00+00:00,64714.019,64162.386465,1000.0,-8.5242,,stop,9
1.0,BTCUSDT,F_192,2026-06-04T12:40:00+00:00,2026-06-04T13:20:00+00:00,63768.801813,63078.25905,1000.0,-10.8288,,stop,8
1.0,BTCUSDT,F_192,2026-06-04T13:40:00+00:00,2026-06-04T16:30:00+00:00,64233.395,63519.459358,1000.0,-11.1147,,stop,34
1.0,BTCUSDT,F_192,2026-06-04T19:30:00+00:00,2026-06-04T19:35:00+00:00,64211.3664,63688.359474,1000.0,-8.1451,,stop,1
1.0,BTCUSDT,F_192,2026-06-04T23:05:00+00:00,2026-06-04T23:15:00+00:00,63920.328542,63481.000105,1000.0,-6.8731,,stop,2
1.0,BTCUSDT,F_192,2026-06-04T23:55:00+00:00,2026-06-05T00:10:00+00:00,63945.010587,63581.278761,1000.0,-5.6882,,stop,3
1.0,BTCUSDT,F_192,2026-06-05T04:55:00+00:00,2026-06-05T05:40:00+00:00,63400.994284,62868.976799,1000.0,-8.3913,,stop,9
1.0,BTCUSDT,F_192,2026-06-05T08:00:00+00:00,2026-06-05T08:35:00+00:00,63198.040787,62495.17987,1000.0,-11.1216,,stop,7
1.0,BTCUSDT,F_192,2026-06-06T06:05:00+00:00,2026-06-06T10:15:00+00:00,61232.829329,60490.623442,1000.0,-12.121,,stop,50
1.0,BTCUSDT,F_192,2026-06-06T12:10:00+00:00,2026-06-06T12:20:00+00:00,61149.080597,60776.735138,1000.0,-6.0891,,stop,2
1.0,BTCUSDT,F_192,2026-06-06T21:35:00+00:00,2026-06-06T21:35:00+00:00,61068.145518,60824.636278,1000.0,-3.9875,,stop,0
1.0,BTCUSDT,F_192,2026-06-06T23:40:00+00:00,2026-06-07T01:05:00+00:00,60908.658454,61212.141943,1000.0,4.9826,,tp,17
1.0,BTCUSDT,F_192,2026-06-07T01:20:00+00:00,2026-06-07T02:15:00+00:00,61592.556367,61214.77072,1000.0,-6.1336,,stop,11
1.0,BTCUSDT,F_192,2026-06-07T07:55:00+00:00,2026-06-07T08:45:00+00:00,62395.0082,62757.568591,1000.0,5.8107,,tp,10
1.0,BTCUSDT,F_192,2026-06-07T08:30:00+00:00,2026-06-07T08:40:00+00:00,62617.89758,62336.580254,1000.0,-4.4926,,stop,2
1.0,BTCUSDT,F_192,2026-06-07T08:50:00+00:00,2026-06-07T09:30:00+00:00,62847.645865,62489.873284,1000.0,-5.6927,,stop,8
1.0,BTCUSDT,F_192,2026-06-07T11:40:00+00:00,2026-06-07T12:05:00+00:00,62713.732003,62403.528959,1000.0,-4.9463,,stop,5
1.0,BTCUSDT,F_192,2026-06-07T14:25:00+00:00,2026-06-07T14:45:00+00:00,62126.609735,61810.734042,1000.0,-5.0844,,stop,4
1.0,BTCUSDT,F_192,2026-06-08T00:30:00+00:00,2026-06-08T01:10:00+00:00,63586.5552,63163.512891,1000.0,-6.653,,stop,8
1.0,BTCUSDT,F_192,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,63432.355,63066.761489,1000.0,-5.7635,,stop,2
1.0,BTCUSDT,F_192,2026-06-08T11:40:00+00:00,2026-06-08T11:45:00+00:00,63837.490993,63453.168784,1000.0,-6.0203,,stop,1
1.0,BTCUSDT,F_192,2026-06-08T15:15:00+00:00,2026-06-08T15:30:00+00:00,64267.429187,63834.320835,1000.0,-6.7392,,stop,3
