NOVA_LB,NOVA_WICK,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
55,0.5,BNBUSDT,F_008,2026-07-24T14:00:00+00:00,2026-07-24T19:00:00+00:00,559.616557,564.949738,1000.0,9.5301,,tp,60
55,0.5,BNBUSDT,F_008,2026-07-25T07:45:00+00:00,2026-07-25T07:45:00+00:00,564.943473,563.694003,1000.0,-2.2117,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-26T13:35:00+00:00,2026-07-26T13:35:00+00:00,571.121494,569.738441,1000.0,-2.4216,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-27T01:20:00+00:00,2026-07-27T01:35:00+00:00,573.694835,571.914664,1000.0,-3.103,,stop,3
55,0.5,BNBUSDT,F_008,2026-07-28T00:15:00+00:00,2026-07-28T01:05:00+00:00,566.83593,564.295676,1000.0,-4.4815,,stop,10
55,0.5,BNBUSDT,F_008,2026-07-29T04:10:00+00:00,2026-07-29T04:10:00+00:00,568.407971,566.235193,1000.0,-3.8226,,stop,0
55,0.5,BNBUSDT,F_008,2026-07-29T14:00:00+00:00,2026-07-29T14:05:00+00:00,570.991325,568.703905,1000.0,-4.0061,,stop,1
55,0.5,BNBUSDT,F_008,2026-07-31T02:00:00+00:00,2026-07-31T02:30:00+00:00,590.316415,587.276248,1000.0,-5.1501,,stop,6
55,0.5,BNBUSDT,F_008,2026-07-31T02:35:00+00:00,2026-07-31T03:00:00+00:00,589.014725,586.576897,1000.0,-4.1388,,stop,5
55,0.5,BNBUSDT,F_008,2026-08-01T09:30:00+00:00,2026-08-01T09:40:00+00:00,585.890669,583.750805,1000.0,-3.6523,,stop,2
