NOVA_BODY,NOVA_RNG_ATR,NOVA_LB,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.4,0.6,10,BNBUSDT,F_126,2026-06-03T21:10:00+00:00,2026-06-03T23:15:00+00:00,627.554762,621.357375,1000.0,-9.8755,,stop,25
0.4,0.6,10,BNBUSDT,F_126,2026-06-03T22:00:00+00:00,2026-06-03T23:05:00+00:00,630.258272,624.994721,1000.0,-8.3514,,stop,13
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T03:05:00+00:00,2026-06-04T05:10:00+00:00,614.287537,603.967072,1000.0,-16.8007,,stop,25
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T03:35:00+00:00,2026-06-04T04:50:00+00:00,620.265298,613.596584,1000.0,-10.7514,,stop,15
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T06:20:00+00:00,2026-06-04T07:00:00+00:00,610.362441,603.913474,1000.0,-10.5658,,stop,8
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T11:50:00+00:00,2026-06-04T15:05:00+00:00,595.87363,605.86498,1000.0,16.7676,,tp,39
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T12:25:00+00:00,2026-06-05T02:40:00+00:00,600.129155,594.070144,1000.0,-10.0962,,stop,171
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T12:40:00+00:00,2026-06-04T13:20:00+00:00,604.514849,598.24469,1000.0,-10.3722,,stop,8
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T13:40:00+00:00,2026-06-04T17:30:00+00:00,606.096903,599.921704,1000.0,-10.1885,,stop,46
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T15:15:00+00:00,2026-06-04T15:20:00+00:00,609.89183,604.681863,1000.0,-8.5424,,stop,1
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T18:25:00+00:00,2026-06-04T20:05:00+00:00,607.448658,602.769752,1000.0,-7.7026,,stop,20
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T18:35:00+00:00,2026-06-04T19:50:00+00:00,610.312376,605.662561,1000.0,-7.6187,,stop,15
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T21:10:00+00:00,2026-06-04T21:15:00+00:00,608.18962,604.250215,1000.0,-6.4773,,stop,1
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T23:00:00+00:00,2026-06-04T23:15:00+00:00,603.753861,599.108292,1000.0,-7.6945,,stop,3
0.4,0.6,10,BNBUSDT,F_126,2026-06-04T23:55:00+00:00,2026-06-05T00:55:00+00:00,605.436045,601.347561,1000.0,-6.753,,stop,12
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T00:40:00+00:00,2026-06-05T00:50:00+00:00,608.780387,604.455001,1000.0,-7.105,,stop,2
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T04:10:00+00:00,2026-06-05T05:35:00+00:00,599.698596,593.634438,1000.0,-10.112,,stop,17
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T05:00:00+00:00,2026-06-05T05:15:00+00:00,602.802626,596.905639,1000.0,-9.7826,,stop,3
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T07:30:00+00:00,2026-06-05T15:15:00+00:00,585.690409,576.032021,1000.0,-16.4906,,stop,93
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T08:00:00+00:00,2026-06-05T08:35:00+00:00,594.031238,585.44631,1000.0,-14.452,,stop,7
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T09:15:00+00:00,2026-06-05T12:00:00+00:00,593.540601,587.958118,1000.0,-9.4054,,stop,33
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T09:55:00+00:00,2026-06-05T10:15:00+00:00,596.534488,591.210628,1000.0,-8.9246,,stop,4
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T11:20:00+00:00,2026-06-05T11:40:00+00:00,595.312902,590.364429,1000.0,-8.3124,,stop,4
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T13:05:00+00:00,2026-06-05T13:45:00+00:00,594.882343,588.302269,1000.0,-11.0611,,stop,8
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T19:50:00+00:00,2026-06-07T05:25:00+00:00,568.297828,585.686873,1000.0,30.5985,,tp,403
0.4,0.6,10,BNBUSDT,F_126,2026-06-05T20:20:00+00:00,2026-06-06T04:15:00+00:00,574.125394,565.392284,1000.0,-15.2112,,stop,95
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T01:30:00+00:00,2026-06-06T01:40:00+00:00,579.742687,576.216916,1000.0,-6.0816,,stop,2
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T02:50:00+00:00,2026-06-06T02:55:00+00:00,579.342167,575.364648,1000.0,-6.8656,,stop,1
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T05:25:00+00:00,2026-06-07T08:25:00+00:00,573.784952,589.634572,1000.0,27.6229,,tp,324
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T06:05:00+00:00,2026-06-06T22:00:00+00:00,578.260763,570.278436,1000.0,-13.804,,stop,191
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T08:30:00+00:00,2026-06-06T08:45:00+00:00,584.078316,579.826418,1000.0,-7.2797,,stop,3
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T11:30:00+00:00,2026-06-06T12:20:00+00:00,576.909008,572.503784,1000.0,-7.6359,,stop,10
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T12:50:00+00:00,2026-06-06T13:30:00+00:00,576.798865,573.167064,1000.0,-6.2965,,stop,8
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T16:05:00+00:00,2026-06-06T16:15:00+00:00,577.900295,573.543718,1000.0,-7.5386,,stop,2
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T18:30:00+00:00,2026-06-06T20:00:00+00:00,576.318241,572.64569,1000.0,-6.3724,,stop,18
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T20:35:00+00:00,2026-06-06T22:00:00+00:00,575.597305,573.011421,1000.0,-4.4925,,stop,17
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T21:35:00+00:00,2026-06-06T21:35:00+00:00,577.419671,574.859952,1000.0,-4.433,,stop,0
0.4,0.6,10,BNBUSDT,F_126,2026-06-06T23:35:00+00:00,2026-06-07T01:15:00+00:00,575.607318,579.39598,1000.0,6.582,,tp,20
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T01:20:00+00:00,2026-06-07T01:50:00+00:00,581.094442,577.739546,1000.0,-5.7734,,stop,6
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T03:20:00+00:00,2026-06-07T04:20:00+00:00,581.444897,577.969701,1000.0,-5.9768,,stop,12
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T04:50:00+00:00,2026-06-07T06:25:00+00:00,582.7566,586.367616,1000.0,6.1964,,tp,19
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T05:20:00+00:00,2026-06-07T08:35:00+00:00,586.56154,591.229085,1000.0,7.9575,,tp,39
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T06:45:00+00:00,2026-06-07T08:40:00+00:00,589.154907,593.607926,1000.0,7.5583,,tp,23
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T08:30:00+00:00,2026-06-07T08:45:00+00:00,591.878443,595.514695,1000.0,6.1436,,tp,3
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T08:50:00+00:00,2026-06-07T09:45:00+00:00,596.184033,592.547005,1000.0,-6.1005,,stop,11
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T11:10:00+00:00,2026-06-07T11:20:00+00:00,596.123955,592.281558,1000.0,-6.4456,,stop,2
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T14:20:00+00:00,2026-06-07T17:00:00+00:00,591.077403,594.708989,1000.0,6.144,,tp,32
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T14:35:00+00:00,2026-06-07T14:40:00+00:00,593.87103,590.686424,1000.0,-5.3625,,stop,1
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T15:40:00+00:00,2026-06-07T15:45:00+00:00,593.650744,589.84295,1000.0,-6.4142,,stop,1
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T16:35:00+00:00,2026-06-07T19:00:00+00:00,595.362967,591.952427,1000.0,-5.7285,,stop,29
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T20:25:00+00:00,2026-06-07T22:10:00+00:00,593.160107,599.308563,1000.0,10.3656,,tp,21
0.4,0.6,10,BNBUSDT,F_126,2026-06-07T22:15:00+00:00,2026-06-07T22:15:00+00:00,608.059451,603.318402,1000.0,-7.797,,stop,0
0.4,0.6,10,BNBUSDT,F_126,2026-06-08T00:30:00+00:00,2026-06-08T01:00:00+00:00,607.018099,603.224315,1000.0,-6.2499,,stop,6
0.4,0.6,10,BNBUSDT,F_126,2026-06-08T06:20:00+00:00,2026-06-08T07:00:00+00:00,597.505749,593.69865,1000.0,-6.3717,,stop,8
0.4,0.6,10,BNBUSDT,F_126,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,598.326815,594.999452,1000.0,-5.5611,,stop,2
0.4,0.6,10,BNBUSDT,F_126,2026-06-08T09:05:00+00:00,2026-06-08T11:35:00+00:00,598.116542,602.951684,1000.0,8.0839,,tp,30
