NOVA_DISP_MIN,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
1.0,BTCUSDT,F_127,2026-08-09T22:05:00+00:00,2026-08-09T22:05:00+00:00,65335.565962,65201.359575,1000.0,-2.0541,,stop,0
1.0,BTCUSDT,F_127,2026-08-09T22:10:00+00:00,2026-08-09T22:10:00+00:00,65362.56101,65222.268834,1000.0,-2.1464,,stop,0
1.0,BTCUSDT,F_127,2026-08-09T22:15:00+00:00,2026-08-09T22:15:00+00:00,65493.080465,65324.269801,1000.0,-2.5775,,stop,0
1.0,BTCUSDT,F_127,2026-08-10T05:55:00+00:00,2026-08-10T05:55:00+00:00,65225.473027,65059.564071,1000.0,-2.5436,,stop,0
1.0,BTCUSDT,F_127,2026-08-10T06:05:00+00:00,2026-08-10T06:05:00+00:00,65270.020864,65096.520945,1000.0,-2.6582,,stop,0
1.0,BTCUSDT,F_127,2026-08-10T19:35:00+00:00,2026-08-10T19:35:00+00:00,64161.051075,63970.799356,1000.0,-2.9652,,stop,0
1.0,BTCUSDT,F_127,2026-08-10T20:45:00+00:00,2026-08-10T20:45:00+00:00,64259.769242,64066.384529,1000.0,-3.0094,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T00:55:00+00:00,2026-08-11T00:55:00+00:00,64116.04264,63947.511235,1000.0,-2.6285,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T01:15:00+00:00,2026-08-11T01:15:00+00:00,64145.170457,63969.667354,1000.0,-2.736,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T03:15:00+00:00,2026-08-11T03:15:00+00:00,64184.13104,64062.524209,1000.0,-1.8947,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T03:20:00+00:00,2026-08-11T03:20:00+00:00,64219.3768,64094.669554,1000.0,-1.9419,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T07:40:00+00:00,2026-08-11T07:40:00+00:00,64168.220383,63991.174998,1000.0,-2.7591,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T08:45:00+00:00,2026-08-11T08:45:00+00:00,64201.343387,64055.947973,1000.0,-2.2647,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T08:55:00+00:00,2026-08-11T08:55:00+00:00,64232.163401,64091.398984,1000.0,-2.1915,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T09:20:00+00:00,2026-08-11T09:20:00+00:00,64253.431013,64122.678737,1000.0,-2.0349,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T09:25:00+00:00,2026-08-11T09:25:00+00:00,64273.406948,64141.872544,1000.0,-2.0465,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T09:45:00+00:00,2026-08-11T09:45:00+00:00,64326.646069,64186.532104,1000.0,-2.1782,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T10:00:00+00:00,2026-08-11T10:00:00+00:00,64383.59,64237.652349,1000.0,-2.2667,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T11:05:00+00:00,2026-08-11T11:05:00+00:00,64457.546018,64283.21192,1000.0,-2.7046,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T12:10:00+00:00,2026-08-11T12:10:00+00:00,64556.955082,64391.688352,1000.0,-2.56,,stop,0
1.0,BTCUSDT,F_127,2026-08-11T20:05:00+00:00,2026-08-11T23:05:00+00:00,63716.243576,63500.12025,1000.0,-3.392,,stop,36
1.0,BTCUSDT,F_127,2026-08-12T00:35:00+00:00,2026-08-12T00:35:00+00:00,63797.418967,63636.383982,1000.0,-2.5242,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T01:15:00+00:00,2026-08-12T01:15:00+00:00,63867.259642,63714.470156,1000.0,-2.3923,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T01:45:00+00:00,2026-08-12T01:45:00+00:00,63903.546754,63758.733936,1000.0,-2.2661,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T01:50:00+00:00,2026-08-12T01:50:00+00:00,63928.469111,63780.458015,1000.0,-2.3153,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T02:10:00+00:00,2026-08-12T02:10:00+00:00,63944.279638,63780.310163,1000.0,-2.5643,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T02:30:00+00:00,2026-08-12T02:30:00+00:00,63981.36779,63812.818856,1000.0,-2.6343,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T04:25:00+00:00,2026-08-12T04:25:00+00:00,63961.031387,63799.188766,1000.0,-2.5303,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T08:00:00+00:00,2026-08-12T08:00:00+00:00,63920.9894,63749.960859,1000.0,-2.6756,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T09:20:00+00:00,2026-08-12T09:20:00+00:00,64047.203265,63887.537071,1000.0,-2.4929,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T11:50:00+00:00,2026-08-12T11:55:00+00:00,64321.289114,64151.011386,1000.0,-2.6473,,stop,1
1.0,BTCUSDT,F_127,2026-08-12T12:05:00+00:00,2026-08-12T12:05:00+00:00,64353.551,64197.531289,1000.0,-2.4244,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T12:30:00+00:00,2026-08-12T12:30:00+00:00,64495.7356,64301.045431,1000.0,-3.0187,,stop,0
1.0,BTCUSDT,F_127,2026-08-12T21:00:00+00:00,2026-08-12T21:05:00+00:00,63682.68,63500.844303,1000.0,-2.8553,,stop,1
1.0,BTCUSDT,F_127,2026-08-13T00:10:00+00:00,2026-08-13T00:30:00+00:00,63678.454514,63499.151022,1000.0,-2.8158,,stop,4
1.0,BTCUSDT,F_127,2026-08-13T05:10:00+00:00,2026-08-13T06:30:00+00:00,63912.518402,63730.302593,1000.0,-2.851,,stop,16
1.0,BTCUSDT,F_127,2026-08-13T13:00:00+00:00,2026-08-13T13:20:00+00:00,63780.567088,63590.102348,1000.0,-2.9863,,stop,4
1.0,BTCUSDT,F_127,2026-08-13T13:40:00+00:00,2026-08-13T13:45:00+00:00,63890.940387,63639.899398,1000.0,-3.9292,,stop,1
1.0,BTCUSDT,F_127,2026-08-13T14:35:00+00:00,2026-08-13T15:15:00+00:00,64020.298334,63730.958813,1000.0,-4.5195,,stop,8
1.0,BTCUSDT,F_127,2026-08-13T18:55:00+00:00,2026-08-14T04:00:00+00:00,63434.367613,63207.693509,1000.0,-3.5734,,stop,109
1.0,BTCUSDT,F_127,2026-08-13T21:40:00+00:00,2026-08-13T21:40:00+00:00,63582.55,63441.244741,1000.0,-2.2224,,stop,0
1.0,BTCUSDT,F_127,2026-08-13T22:05:00+00:00,2026-08-13T22:05:00+00:00,63631.783921,63478.664239,1000.0,-2.4063,,stop,0
1.0,BTCUSDT,F_127,2026-08-14T01:05:00+00:00,2026-08-14T01:05:00+00:00,63658.188202,63460.914482,1000.0,-3.099,,stop,0
1.0,BTCUSDT,F_127,2026-08-14T02:10:00+00:00,2026-08-14T02:10:00+00:00,63688.677787,63501.847927,1000.0,-2.9335,,stop,0
1.0,BTCUSDT,F_127,2026-08-14T15:30:00+00:00,2026-08-16T16:15:00+00:00,62937.031916,63174.620862,1000.0,3.775,,tp,585
1.0,BTCUSDT,F_127,2026-08-14T23:40:00+00:00,2026-08-14T23:40:00+00:00,63061.863987,62918.031219,1000.0,-2.2808,,stop,0
1.0,BTCUSDT,F_127,2026-08-14T23:45:00+00:00,2026-08-14T23:45:00+00:00,63090.801557,62945.774105,1000.0,-2.2987,,stop,0
1.0,BTCUSDT,F_127,2026-08-14T23:50:00+00:00,2026-08-14T23:50:00+00:00,63136.731188,62985.32511,1000.0,-2.3981,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T02:20:00+00:00,2026-08-15T02:20:00+00:00,63162.014013,63034.969028,1000.0,-2.0114,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T02:25:00+00:00,2026-08-15T02:25:00+00:00,63198.901905,63071.535037,1000.0,-2.0153,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T02:35:00+00:00,2026-08-15T02:35:00+00:00,63208.224008,63082.482889,1000.0,-1.9893,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T03:15:00+00:00,2026-08-15T03:15:00+00:00,63236.1002,63118.893115,1000.0,-1.8535,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T10:50:00+00:00,2026-08-15T10:50:00+00:00,63131.954987,63028.320086,1000.0,-1.6416,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T15:20:00+00:00,2026-08-15T15:20:00+00:00,63160.952635,63049.129218,1000.0,-1.7705,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T15:35:00+00:00,2026-08-15T15:35:00+00:00,63179.42662,63070.058816,1000.0,-1.7311,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T15:40:00+00:00,2026-08-15T15:40:00+00:00,63200.724271,63091.52852,1000.0,-1.7278,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T16:30:00+00:00,2026-08-15T16:30:00+00:00,63203.65808,63093.381346,1000.0,-1.7448,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T19:25:00+00:00,2026-08-15T19:25:00+00:00,63203.848327,63099.67483,1000.0,-1.6482,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T21:30:00+00:00,2026-08-15T21:30:00+00:00,63237.081474,63143.960331,1000.0,-1.4726,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T21:45:00+00:00,2026-08-15T21:45:00+00:00,63250.288621,63151.852918,1000.0,-1.5563,,stop,0
1.0,BTCUSDT,F_127,2026-08-15T22:50:00+00:00,2026-08-15T22:50:00+00:00,63257.117487,63158.943982,1000.0,-1.552,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T02:25:00+00:00,2026-08-16T02:25:00+00:00,63194.916731,63063.814199,1000.0,-2.0746,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T02:45:00+00:00,2026-08-16T02:45:00+00:00,63233.677054,63101.017523,1000.0,-2.0979,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T04:20:00+00:00,2026-08-16T04:20:00+00:00,63240.896427,63150.820639,1000.0,-1.4243,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T12:00:00+00:00,2026-08-16T12:00:00+00:00,63095.577758,63000.190901,1000.0,-1.5118,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T12:10:00+00:00,2026-08-16T12:10:00+00:00,63107.343033,63010.264492,1000.0,-1.5383,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T13:10:00+00:00,2026-08-16T13:10:00+00:00,63136.310642,63039.528294,1000.0,-1.5329,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T13:15:00+00:00,2026-08-16T13:15:00+00:00,63145.322342,63047.325559,1000.0,-1.5519,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T14:25:00+00:00,2026-08-16T14:25:00+00:00,63182.921157,63089.125677,1000.0,-1.4845,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T15:05:00+00:00,2026-08-16T15:05:00+00:00,63196.0482,63098.205187,1000.0,-1.5482,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T15:35:00+00:00,2026-08-16T15:35:00+00:00,63212.069,63116.830314,1000.0,-1.5067,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T15:40:00+00:00,2026-08-16T15:40:00+00:00,63222.071987,63128.373989,1000.0,-1.482,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T16:00:00+00:00,2026-08-16T16:00:00+00:00,63228.480307,63129.794746,1000.0,-1.5608,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T16:10:00+00:00,2026-08-16T16:10:00+00:00,63242.097987,63139.141687,1000.0,-1.628,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T16:15:00+00:00,2026-08-16T16:15:00+00:00,63290.160387,63181.312052,1000.0,-1.7198,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T16:20:00+00:00,2026-08-16T16:20:00+00:00,63407.292461,63279.313701,1000.0,-2.0184,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T16:35:00+00:00,2026-08-16T16:35:00+00:00,63443.439391,63295.500988,1000.0,-2.3318,,stop,0
1.0,BTCUSDT,F_127,2026-08-16T19:30:00+00:00,2026-08-16T19:30:00+00:00,63302.175987,63195.599054,1000.0,-1.6836,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T01:05:00+00:00,2026-08-17T01:15:00+00:00,63213.681093,62966.801984,1000.0,-3.9055,,stop,2
1.0,BTCUSDT,F_127,2026-08-17T01:35:00+00:00,2026-08-17T02:00:00+00:00,63282.16,63010.381307,1000.0,-4.2947,,stop,5
1.0,BTCUSDT,F_127,2026-08-17T02:55:00+00:00,2026-08-17T03:15:00+00:00,63517.715825,63279.161548,1000.0,-3.7557,,stop,4
1.0,BTCUSDT,F_127,2026-08-17T04:50:00+00:00,2026-08-17T04:50:00+00:00,63627.798747,63447.332706,1000.0,-2.8363,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T06:50:00+00:00,2026-08-17T06:50:00+00:00,63776.031199,63623.537223,1000.0,-2.3911,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T10:30:00+00:00,2026-08-17T10:30:00+00:00,63530.4824,63378.908284,1000.0,-2.3858,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T10:35:00+00:00,2026-08-17T10:35:00+00:00,63561.833103,63409.547675,1000.0,-2.3959,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T10:40:00+00:00,2026-08-17T10:40:00+00:00,63611.38744,63451.11362,1000.0,-2.5196,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T10:45:00+00:00,2026-08-17T10:45:00+00:00,63722.732,63549.602835,1000.0,-2.7169,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T11:00:00+00:00,2026-08-17T11:00:00+00:00,63774.99986,63584.472448,1000.0,-2.9875,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T15:00:00+00:00,2026-08-17T17:20:00+00:00,63985.703419,64249.889839,1000.0,4.1288,,tp,28
1.0,BTCUSDT,F_127,2026-08-17T17:20:00+00:00,2026-08-17T17:30:00+00:00,64343.788325,64111.547681,1000.0,-3.6094,,stop,2
1.0,BTCUSDT,F_127,2026-08-17T18:25:00+00:00,2026-08-17T19:00:00+00:00,64627.146212,64308.308018,1000.0,-4.9335,,stop,7
1.0,BTCUSDT,F_127,2026-08-17T23:25:00+00:00,2026-08-17T23:25:00+00:00,64500.121294,64362.746523,1000.0,-2.1298,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T23:30:00+00:00,2026-08-17T23:30:00+00:00,64570.63284,64425.688995,1000.0,-2.2447,,stop,0
1.0,BTCUSDT,F_127,2026-08-17T23:35:00+00:00,2026-08-17T23:35:00+00:00,64641.775205,64489.454071,1000.0,-2.3564,,stop,0
1.0,BTCUSDT,F_127,2026-08-18T04:35:00+00:00,2026-08-18T04:35:00+00:00,64303.205636,64130.123669,1000.0,-2.6917,,stop,0
1.0,BTCUSDT,F_127,2026-08-18T05:10:00+00:00,2026-08-18T05:10:00+00:00,64359.5588,64195.802767,1000.0,-2.5444,,stop,0
1.0,BTCUSDT,F_127,2026-08-18T06:25:00+00:00,2026-08-18T06:50:00+00:00,64418.625487,64233.459009,1000.0,-2.8744,,stop,5
1.0,BTCUSDT,F_127,2026-08-18T11:05:00+00:00,2026-08-18T11:05:00+00:00,64381.667504,64228.055203,1000.0,-2.386,,stop,0
1.0,BTCUSDT,F_127,2026-08-18T14:05:00+00:00,2026-08-18T14:10:00+00:00,64455.673587,64201.26045,1000.0,-3.9471,,stop,1
1.0,BTCUSDT,F_127,2026-08-18T14:20:00+00:00,2026-08-18T14:25:00+00:00,64547.813213,64879.149102,1000.0,5.1332,,tp,1
1.0,BTCUSDT,F_127,2026-08-18T14:30:00+00:00,2026-08-18T14:30:00+00:00,65079.573604,64715.115871,1000.0,-5.6002,,stop,0
1.0,BTCUSDT,F_127,2026-08-18T23:05:00+00:00,2026-08-18T23:05:00+00:00,64764.414429,64629.476743,1000.0,-2.0835,,stop,0
1.0,BTCUSDT,F_127,2026-08-18T23:35:00+00:00,2026-08-18T23:35:00+00:00,64834.175,64698.986834,1000.0,-2.0851,,stop,0
1.0,BTCUSDT,F_127,2026-08-19T05:15:00+00:00,2026-08-19T05:15:00+00:00,64489.857969,64353.372543,1000.0,-2.1164,,stop,0
1.0,BTCUSDT,F_127,2026-08-19T07:15:00+00:00,2026-08-19T07:15:00+00:00,64447.242641,64277.648641,1000.0,-2.6315,,stop,0
1.0,BTCUSDT,F_127,2026-08-19T08:40:00+00:00,2026-08-19T08:40:00+00:00,64530.600866,64371.511828,1000.0,-2.4653,,stop,0
1.0,BTCUSDT,F_127,2026-08-19T11:00:00+00:00,2026-08-19T11:00:00+00:00,64540.503723,64416.774339,1000.0,-1.9171,,stop,0
1.0,BTCUSDT,F_127,2026-08-19T11:05:00+00:00,2026-08-19T11:05:00+00:00,64583.779909,64457.984025,1000.0,-1.9478,,stop,0
1.0,BTCUSDT,F_127,2026-08-19T12:35:00+00:00,2026-08-19T12:35:00+00:00,64746.86164,64591.256562,1000.0,-2.4033,,stop,0
1.0,BTCUSDT,F_127,2026-08-19T12:45:00+00:00,2026-08-19T12:50:00+00:00,65027.846446,64819.361589,1000.0,-3.2061,,stop,1
1.0,BTCUSDT,F_127,2026-08-19T14:10:00+00:00,2026-08-19T15:00:00+00:00,65467.337042,65979.754567,1000.0,7.8271,,tp,10
1.0,BTCUSDT,F_127,2026-08-19T15:00:00+00:00,2026-08-19T15:10:00+00:00,66008.910173,66491.46732,1000.0,7.3105,,tp,2
1.0,BTCUSDT,F_127,2026-08-19T15:10:00+00:00,2026-08-19T15:25:00+00:00,66597.023728,67199.581985,1000.0,9.0478,,tp,3
1.0,BTCUSDT,F_127,2026-08-19T20:10:00+00:00,2026-08-19T20:50:00+00:00,68717.11627,69207.415232,1000.0,7.135,,tp,8
1.0,BTCUSDT,F_127,2026-08-20T00:05:00+00:00,2026-08-20T00:55:00+00:00,69640.445039,69297.192852,1000.0,-4.9289,,stop,10
1.0,BTCUSDT,F_127,2026-08-20T00:20:00+00:00,2026-08-20T00:30:00+00:00,69852.320119,69484.009041,1000.0,-5.2727,,stop,2
1.0,BTCUSDT,F_127,2026-08-20T01:50:00+00:00,2026-08-20T02:10:00+00:00,69910.776013,69534.382221,1000.0,-5.3839,,stop,4
1.0,BTCUSDT,F_127,2026-08-20T04:55:00+00:00,2026-08-20T05:45:00+00:00,69602.535821,69329.54438,1000.0,-3.9221,,stop,10
1.0,BTCUSDT,F_127,2026-08-20T06:25:00+00:00,2026-08-20T06:25:00+00:00,69774.5892,69481.482839,1000.0,-4.2008,,stop,0
1.0,BTCUSDT,F_127,2026-08-20T06:40:00+00:00,2026-08-20T07:30:00+00:00,69815.04172,69520.049442,1000.0,-4.2253,,stop,10
1.0,BTCUSDT,F_127,2026-08-20T07:10:00+00:00,2026-08-20T07:10:00+00:00,70063.874783,69756.941288,1000.0,-4.3808,,stop,0
1.0,BTCUSDT,F_127,2026-08-20T08:10:00+00:00,2026-08-20T08:15:00+00:00,70793.131586,71464.235719,1000.0,9.4798,,tp,1
1.0,BTCUSDT,F_127,2026-08-20T10:15:00+00:00,2026-08-20T10:40:00+00:00,72239.649618,71681.468124,1000.0,-7.7268,,stop,5
1.0,BTCUSDT,F_127,2026-08-20T15:05:00+00:00,2026-08-21T00:10:00+00:00,72424.499611,73306.237454,1000.0,12.1746,,tp,109
1.0,BTCUSDT,F_127,2026-08-20T20:25:00+00:00,2026-08-20T20:50:00+00:00,72894.64,72594.498593,1000.0,-4.1175,,stop,5
1.0,BTCUSDT,F_127,2026-08-20T23:15:00+00:00,2026-08-21T00:10:00+00:00,73022.796387,73352.237209,1000.0,4.5115,,tp,11
1.0,BTCUSDT,F_127,2026-08-20T23:30:00+00:00,2026-08-20T23:50:00+00:00,73307.1756,72951.85046,1000.0,-4.8471,,stop,4
1.0,BTCUSDT,F_127,2026-08-21T00:15:00+00:00,2026-08-21T01:15:00+00:00,73590.954033,74141.113695,1000.0,7.4759,,tp,12
1.0,BTCUSDT,F_127,2026-08-21T01:20:00+00:00,2026-08-21T07:00:00+00:00,74756.967883,75780.933005,1000.0,13.6973,,tp,68
1.0,BTCUSDT,F_127,2026-08-21T04:35:00+00:00,2026-08-21T06:40:00+00:00,75063.475826,75652.850529,1000.0,7.8517,,tp,25
1.0,BTCUSDT,F_127,2026-08-21T05:15:00+00:00,2026-08-21T05:25:00+00:00,75423.913787,75046.75173,1000.0,-5.0006,,stop,2
1.0,BTCUSDT,F_127,2026-08-21T06:35:00+00:00,2026-08-21T06:40:00+00:00,75735.788698,75265.53899,1000.0,-6.2091,,stop,1
1.0,BTCUSDT,F_127,2026-08-21T07:20:00+00:00,2026-08-21T08:40:00+00:00,76583.919837,77656.552052,1000.0,14.006,,tp,16
1.0,BTCUSDT,F_127,2026-08-21T08:50:00+00:00,2026-08-21T08:55:00+00:00,78040.881428,79359.730914,1000.0,16.8995,,tp,1
1.0,BTCUSDT,F_127,2026-08-21T09:00:00+00:00,2026-08-21T09:00:00+00:00,79361.055426,78385.70565,1000.0,-12.29,,stop,0
1.0,BTCUSDT,F_127,2026-08-21T20:20:00+00:00,2026-08-21T21:30:00+00:00,77528.6564,78163.109233,1000.0,8.1835,,tp,14
1.0,BTCUSDT,F_127,2026-08-21T21:25:00+00:00,2026-08-22T00:05:00+00:00,78147.449787,77697.939557,1000.0,-5.7521,,stop,32
1.0,BTCUSDT,F_127,2026-08-21T21:55:00+00:00,2026-08-21T22:00:00+00:00,78749.281152,78147.408708,1000.0,-7.6429,,stop,1
1.0,BTCUSDT,F_127,2026-08-21T22:10:00+00:00,2026-08-21T22:30:00+00:00,78833.830924,78135.951965,1000.0,-8.8525,,stop,4
1.0,BTCUSDT,F_127,2026-08-22T02:30:00+00:00,2026-08-22T02:35:00+00:00,78499.9174,78104.743351,1000.0,-5.0341,,stop,1
1.0,BTCUSDT,F_127,2026-08-22T03:30:00+00:00,2026-08-22T03:55:00+00:00,78870.408413,78402.117274,1000.0,-5.9375,,stop,5
1.0,BTCUSDT,F_127,2026-08-22T07:05:00+00:00,2026-08-22T07:10:00+00:00,77726.092734,77244.338667,1000.0,-6.1981,,stop,1
1.0,BTCUSDT,F_127,2026-08-22T16:20:00+00:00,2026-08-22T17:25:00+00:00,77268.478608,76993.733608,1000.0,-3.5557,,stop,13
1.0,BTCUSDT,F_127,2026-08-22T16:45:00+00:00,2026-08-22T16:55:00+00:00,77496.484631,77220.104966,1000.0,-3.5664,,stop,2
1.0,BTCUSDT,F_127,2026-08-22T19:45:00+00:00,2026-08-22T20:00:00+00:00,77522.6486,77301.199089,1000.0,-2.8566,,stop,3
1.0,BTCUSDT,F_127,2026-08-23T00:25:00+00:00,2026-08-23T00:25:00+00:00,77296.384839,77071.047772,1000.0,-2.9152,,stop,0
1.0,BTCUSDT,F_127,2026-08-23T01:15:00+00:00,2026-08-23T01:15:00+00:00,77500.62,77234.154903,1000.0,-3.4382,,stop,0
1.0,BTCUSDT,F_127,2026-08-23T08:40:00+00:00,2026-08-23T11:15:00+00:00,76531.3616,76841.611759,1000.0,4.0539,,tp,31
1.0,BTCUSDT,F_127,2026-08-23T10:25:00+00:00,2026-08-23T10:25:00+00:00,76945.889787,76665.878696,1000.0,-3.6391,,stop,0
1.0,BTCUSDT,F_127,2026-08-23T11:20:00+00:00,2026-08-23T13:15:00+00:00,77074.676993,77397.640517,1000.0,4.1903,,tp,23
1.0,BTCUSDT,F_127,2026-08-23T11:40:00+00:00,2026-08-23T11:45:00+00:00,77493.040159,77141.73251,1000.0,-4.5334,,stop,1
1.0,BTCUSDT,F_127,2026-08-23T13:20:00+00:00,2026-08-23T13:20:00+00:00,77758.25449,77463.503709,1000.0,-3.7906,,stop,0
1.0,BTCUSDT,F_127,2026-08-23T16:35:00+00:00,2026-08-23T16:35:00+00:00,77516.050033,77259.987025,1000.0,-3.3034,,stop,0
1.0,BTCUSDT,F_127,2026-08-23T19:45:00+00:00,2026-08-23T19:45:00+00:00,77544.537018,77330.562143,1000.0,-2.7594,,stop,0
1.0,BTCUSDT,F_127,2026-08-23T21:05:00+00:00,2026-08-23T21:05:00+00:00,77773.414172,77542.486294,1000.0,-2.9692,,stop,0
1.0,BTCUSDT,F_127,2026-08-23T21:20:00+00:00,2026-08-23T21:20:00+00:00,78068.737594,77808.874389,1000.0,-3.3286,,stop,0
1.0,BTCUSDT,F_127,2026-08-23T21:30:00+00:00,2026-08-23T21:35:00+00:00,78125.611434,77834.159601,1000.0,-3.7306,,stop,1
1.0,BTCUSDT,F_127,2026-08-24T06:15:00+00:00,2026-08-24T08:15:00+00:00,77496.624813,77084.632919,1000.0,-5.3163,,stop,24
1.0,BTCUSDT,F_127,2026-08-24T07:15:00+00:00,2026-08-24T07:15:00+00:00,77861.077987,77523.761625,1000.0,-4.3323,,stop,0
1.0,BTCUSDT,F_127,2026-08-24T09:55:00+00:00,2026-08-24T11:00:00+00:00,77689.314985,77389.016877,1000.0,-3.8654,,stop,13
1.0,BTCUSDT,F_127,2026-08-24T10:15:00+00:00,2026-08-24T10:40:00+00:00,77947.610333,77605.159445,1000.0,-4.3933,,stop,5
1.0,BTCUSDT,F_127,2026-08-24T10:35:00+00:00,2026-08-24T10:40:00+00:00,78077.358787,77712.98326,1000.0,-4.6669,,stop,1
1.0,BTCUSDT,F_127,2026-08-24T11:35:00+00:00,2026-08-24T12:40:00+00:00,78241.592013,78761.377514,1000.0,6.6433,,tp,13
1.0,BTCUSDT,F_127,2026-08-24T11:45:00+00:00,2026-08-24T11:45:00+00:00,78670.83931,78214.017305,1000.0,-5.8068,,stop,0
1.0,BTCUSDT,F_127,2026-08-24T12:50:00+00:00,2026-08-24T13:30:00+00:00,79074.653587,78484.857603,1000.0,-7.4587,,stop,8
1.0,BTCUSDT,F_127,2026-08-25T00:45:00+00:00,2026-08-25T02:15:00+00:00,79475.1836,79995.0033,1000.0,6.5407,,tp,18
1.0,BTCUSDT,F_127,2026-08-25T01:05:00+00:00,2026-08-25T01:15:00+00:00,80040.687801,79494.975526,1000.0,-6.8179,,stop,2
1.0,BTCUSDT,F_127,2026-08-25T02:20:00+00:00,2026-08-25T02:50:00+00:00,80965.338286,80342.870883,1000.0,-7.6881,,stop,6
1.0,BTCUSDT,F_127,2026-08-25T05:35:00+00:00,2026-08-25T05:45:00+00:00,80916.384729,80539.850919,1000.0,-4.6534,,stop,2
1.0,BTCUSDT,F_127,2026-08-25T06:15:00+00:00,2026-08-25T06:30:00+00:00,80957.297847,80612.742012,1000.0,-4.256,,stop,3
1.0,BTCUSDT,F_127,2026-08-25T16:00:00+00:00,2026-08-25T16:10:00+00:00,79605.362613,79169.478321,1000.0,-5.4756,,stop,2
1.0,BTCUSDT,F_127,2026-08-26T01:05:00+00:00,2026-08-26T09:15:00+00:00,78912.322831,78481.261528,1000.0,-5.4625,,stop,98
1.0,BTCUSDT,F_127,2026-08-26T02:30:00+00:00,2026-08-26T02:45:00+00:00,79333.539702,79012.297154,1000.0,-4.0493,,stop,3
1.0,BTCUSDT,F_127,2026-08-26T17:20:00+00:00,2026-08-26T22:00:00+00:00,78347.980138,78754.768527,1000.0,5.1921,,tp,56
1.0,BTCUSDT,F_127,2026-08-26T21:10:00+00:00,2026-08-26T23:40:00+00:00,78716.608733,78945.474596,1000.0,2.9075,,tp,30
1.0,BTCUSDT,F_127,2026-08-26T22:05:00+00:00,2026-08-26T22:10:00+00:00,78968.515787,78647.111455,1000.0,-4.07,,stop,1
1.0,BTCUSDT,F_127,2026-08-26T22:20:00+00:00,2026-08-26T22:30:00+00:00,78990.113828,78664.586749,1000.0,-4.1211,,stop,2
