symbol,driver,pnl,never_traded,above_bar_high,at_lock
ATOMUSDT,F_213_breakers,0.09384400000000126,False,False,True
ATOMUSDT,F_213_breakers,0.09384399999999984,False,False,True
ATOMUSDT,F_213_breakers,0.09384399999999972,False,False,True
ATOMUSDT,F_213_breakers,0.21190787679085732,False,True,False
ATOMUSDT,F_213_breakers,0.09384399999999984,False,False,True
ATOMUSDT,F_213_breakers,1.9117988866105944,False,False,False
ATOMUSDT,F_213_breakers,0.21661834170255803,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000084,True,True,True
ATOMUSDT,F_213_breakers,0.0938440000000006,True,True,True
ATOMUSDT,F_213_breakers,0.6219719180886852,False,False,False
ATOMUSDT,F_213_breakers,0.2588649444246997,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999969,False,False,True
ATOMUSDT,F_213_breakers,0.2636968244424546,False,False,False
ATOMUSDT,F_213_breakers,0.2501178653423503,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000435,False,False,True
ATOMUSDT,F_213_breakers,0.18789693463201676,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000075,True,True,True
ATOMUSDT,F_213_breakers,0.25835558217030097,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000084,True,True,True
ATOMUSDT,F_213_breakers,0.23043809932027556,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000008,False,False,True
ATOMUSDT,F_213_breakers,0.27069338500998275,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000095,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000218,True,True,True
ATOMUSDT,F_213_breakers,0.1819444946709485,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000369,False,False,True
ATOMUSDT,F_213_breakers,0.23760879925945483,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000032,True,True,True
ATOMUSDT,F_213_breakers,0.0938439999999983,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000258,True,True,True
ATOMUSDT,F_213_breakers,0.5559909527970355,False,False,False
ATOMUSDT,F_213_breakers,0.360886805344591,False,False,False
ATOMUSDT,F_213_breakers,0.0938439999999999,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000315,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999828,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000065,True,True,True
ATOMUSDT,F_213_breakers,0.0938440000000023,False,False,True
ATOMUSDT,F_213_breakers,0.2208789522796673,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999692,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000032,False,False,True
ATOMUSDT,F_213_breakers,0.17091228176533507,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000216,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000039,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000223,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000019,False,False,True
ATOMUSDT,F_213_breakers,0.09384399999999786,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999997,True,True,True
ATOMUSDT,F_213_breakers,0.22286073948352006,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000186,True,True,True
ATOMUSDT,F_213_breakers,0.3255530102050433,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000065,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000045,False,False,True
ATOMUSDT,F_213_breakers,0.093844000000001,True,True,True
ATOMUSDT,F_213_breakers,-0.7161803908739985,False,False,False
ATOMUSDT,F_213_breakers,0.12887731300579364,False,False,False
ATOMUSDT,F_213_breakers,0.5093173920114572,False,True,False
ATOMUSDT,F_213_breakers,1.392430673029943,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000163,False,True,True
ATOMUSDT,F_213_breakers,0.09384400000000184,False,False,True
ATOMUSDT,F_213_breakers,0.0938440000000008,False,True,True
ATOMUSDT,F_213_breakers,0.09384400000000222,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000197,False,False,True
ATOMUSDT,F_213_breakers,0.2268632977673869,False,True,False
ATOMUSDT,F_213_breakers,0.0938440000000003,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000302,True,True,True
ATOMUSDT,F_213_breakers,0.0938440000000018,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000043,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000064,False,False,True
ATOMUSDT,F_213_breakers,-0.6261782017111256,False,False,False
ATOMUSDT,F_213_breakers,-0.9082906849939141,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000087,True,True,True
ATOMUSDT,F_213_breakers,0.5379668404669252,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999882,True,True,True
ATOMUSDT,F_213_breakers,-1.4185789963458015,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000034,True,True,True
ATOMUSDT,F_213_breakers,-0.8972183913381715,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000283,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000101,True,True,True
ATOMUSDT,F_213_breakers,0.0938439999999999,True,True,True
ATOMUSDT,F_213_breakers,0.2830581567664035,False,True,False
ATOMUSDT,F_213_breakers,0.49349280398403533,False,False,False
ATOMUSDT,F_213_breakers,0.17423446110078497,False,False,False
ATOMUSDT,F_213_breakers,0.19422036962702172,False,False,False
ATOMUSDT,F_213_breakers,0.2510228031558973,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000004,False,True,True
ATOMUSDT,F_213_breakers,-0.9072082875332087,False,False,False
ATOMUSDT,F_213_breakers,0.2607431358746555,False,False,False
ATOMUSDT,F_213_breakers,0.20150233277606863,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999864,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000191,False,False,True
ATOMUSDT,F_213_breakers,0.11281596498751523,False,True,False
ATOMUSDT,F_213_breakers,-0.8755142239787195,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999905,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000208,True,True,True
ATOMUSDT,F_213_breakers,0.5576478568946742,False,False,False
ATOMUSDT,F_213_breakers,0.7740596108895922,False,True,False
ATOMUSDT,F_213_breakers,0.18349882347143176,False,False,False
ATOMUSDT,F_213_breakers,0.4648908601528237,False,False,False
ATOMUSDT,F_213_breakers,0.0938440000000011,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000037,False,True,True
