NOVA_AT_TRAIL,NOVA_AT_STOP,NOVA_AT_PB,NOVA_AT_TRIG,NOVA_AT_V3A,NOVA_AT_V3B,NOVA_AT_V3C,net,trades,win_pct
5.0,0.8,288,6,0,0,0,-22.520353711826306,55,10.909090909090908
5.0,0.8,288,6,0,0,1,20.771052931002856,51,11.764705882352942
5.0,0.8,288,6,0,1,0,-22.520353711826306,55,10.909090909090908
5.0,0.8,288,6,0,1,1,20.771052931002856,51,11.764705882352942
5.0,0.8,288,6,1,0,0,0.0,0,0.0
5.0,0.8,288,6,1,0,1,0.0,0,0.0
5.0,0.8,288,6,1,1,0,0.0,0,0.0
5.0,0.8,288,6,1,1,1,0.0,0,0.0
5.0,0.8,288,12,0,0,0,12.72356788357746,53,11.320754716981131
5.0,0.8,288,12,0,0,1,53.24465647186701,49,12.244897959183673
5.0,0.8,288,12,0,1,0,12.72356788357746,53,11.320754716981131
5.0,0.8,288,12,0,1,1,53.24465647186701,49,12.244897959183673
5.0,0.8,288,12,1,0,0,0.0,0,0.0
5.0,0.8,288,12,1,0,1,0.0,0,0.0
5.0,0.8,288,12,1,1,0,0.0,0,0.0
5.0,0.8,288,12,1,1,1,0.0,0,0.0
5.0,0.8,288,24,0,0,0,70.52428752685368,52,13.461538461538462
5.0,0.8,288,24,0,0,1,96.0929581718398,49,14.285714285714286
5.0,0.8,288,24,0,1,0,70.52428752685368,52,13.461538461538462
5.0,0.8,288,24,0,1,1,96.0929581718398,49,14.285714285714286
5.0,0.8,288,24,1,0,0,0.0,0,0.0
5.0,0.8,288,24,1,0,1,0.0,0,0.0
5.0,0.8,288,24,1,1,0,0.0,0,0.0
5.0,0.8,288,24,1,1,1,0.0,0,0.0
5.0,0.8,576,6,0,0,0,72.41613915809418,36,19.444444444444443
5.0,0.8,576,6,0,0,1,74.95737690153649,35,20.0
5.0,0.8,576,6,0,1,0,72.41613915809418,36,19.444444444444443
5.0,0.8,576,6,0,1,1,74.95737690153649,35,20.0
5.0,0.8,576,6,1,0,0,0.0,0,0.0
5.0,0.8,576,6,1,0,1,0.0,0,0.0
5.0,0.8,576,6,1,1,0,0.0,0,0.0
5.0,0.8,576,6,1,1,1,0.0,0,0.0
5.0,0.8,576,12,0,0,0,68.8651800253995,36,19.444444444444443
5.0,0.8,576,12,0,0,1,83.95997871339895,34,20.58823529411765
5.0,0.8,576,12,0,1,0,68.8651800253995,36,19.444444444444443
5.0,0.8,576,12,0,1,1,83.95997871339895,34,20.58823529411765
5.0,0.8,576,12,1,0,0,0.0,0,0.0
5.0,0.8,576,12,1,0,1,0.0,0,0.0
5.0,0.8,576,12,1,1,0,0.0,0,0.0
5.0,0.8,576,12,1,1,1,0.0,0,0.0
5.0,0.8,576,24,0,0,0,-2.8006096508099176,41,19.51219512195122
5.0,0.8,576,24,0,0,1,8.142168269234904,39,20.512820512820515
5.0,0.8,576,24,0,1,0,-2.8006096508099176,41,19.51219512195122
5.0,0.8,576,24,0,1,1,8.142168269234904,39,20.512820512820515
5.0,0.8,576,24,1,0,0,0.0,0,0.0
5.0,0.8,576,24,1,0,1,0.0,0,0.0
5.0,0.8,576,24,1,1,0,0.0,0,0.0
5.0,0.8,576,24,1,1,1,0.0,0,0.0
5.0,0.8,864,6,0,0,0,183.40677126083438,35,22.857142857142858
5.0,0.8,864,6,0,0,1,150.5126175019849,35,22.857142857142858
5.0,0.8,864,6,0,1,0,183.40677126083438,35,22.857142857142858
5.0,0.8,864,6,0,1,1,150.5126175019849,35,22.857142857142858
5.0,0.8,864,6,1,0,0,0.0,0,0.0
5.0,0.8,864,6,1,0,1,0.0,0,0.0
5.0,0.8,864,6,1,1,0,0.0,0,0.0
5.0,0.8,864,6,1,1,1,0.0,0,0.0
5.0,0.8,864,12,0,0,0,179.65225814923468,35,22.857142857142858
5.0,0.8,864,12,0,0,1,151.10876102255634,35,22.857142857142858
5.0,0.8,864,12,0,1,0,179.65225814923468,35,22.857142857142858
5.0,0.8,864,12,0,1,1,151.10876102255634,35,22.857142857142858
5.0,0.8,864,12,1,0,0,0.0,0,0.0
5.0,0.8,864,12,1,0,1,0.0,0,0.0
5.0,0.8,864,12,1,1,0,0.0,0,0.0
5.0,0.8,864,12,1,1,1,0.0,0,0.0
5.0,0.8,864,24,0,0,0,172.37500017130117,35,22.857142857142858
5.0,0.8,864,24,0,0,1,149.05264024307138,34,23.529411764705884
5.0,0.8,864,24,0,1,0,172.37500017130117,35,22.857142857142858
5.0,0.8,864,24,0,1,1,149.05264024307138,34,23.529411764705884
5.0,0.8,864,24,1,0,0,0.0,0,0.0
5.0,0.8,864,24,1,0,1,0.0,0,0.0
5.0,0.8,864,24,1,1,0,0.0,0,0.0
5.0,0.8,864,24,1,1,1,0.0,0,0.0
5.0,0.8,1440,6,0,0,0,294.2681038379102,29,31.03448275862069
5.0,0.8,1440,6,0,0,1,241.26661214996346,29,27.586206896551722
5.0,0.8,1440,6,0,1,0,294.2681038379102,29,31.03448275862069
5.0,0.8,1440,6,0,1,1,241.26661214996346,29,27.586206896551722
5.0,0.8,1440,6,1,0,0,0.0,0,0.0
5.0,0.8,1440,6,1,0,1,0.0,0,0.0
5.0,0.8,1440,6,1,1,0,0.0,0,0.0
5.0,0.8,1440,6,1,1,1,0.0,0,0.0
5.0,0.8,1440,12,0,0,0,296.401069061284,29,31.03448275862069
5.0,0.8,1440,12,0,0,1,244.04868765135615,29,27.586206896551722
5.0,0.8,1440,12,0,1,0,296.401069061284,29,31.03448275862069
5.0,0.8,1440,12,0,1,1,244.04868765135615,29,27.586206896551722
5.0,0.8,1440,12,1,0,0,0.0,0,0.0
5.0,0.8,1440,12,1,0,1,0.0,0,0.0
5.0,0.8,1440,12,1,1,0,0.0,0,0.0
5.0,0.8,1440,12,1,1,1,0.0,0,0.0
5.0,0.8,1440,24,0,0,0,310.64501437778205,29,31.03448275862069
5.0,0.8,1440,24,0,0,1,265.2035659521162,28,28.571428571428573
5.0,0.8,1440,24,0,1,0,310.64501437778205,29,31.03448275862069
5.0,0.8,1440,24,0,1,1,265.2035659521162,28,28.571428571428573
5.0,0.8,1440,24,1,0,0,0.0,0,0.0
5.0,0.8,1440,24,1,0,1,0.0,0,0.0
5.0,0.8,1440,24,1,1,0,0.0,0,0.0
5.0,0.8,1440,24,1,1,1,0.0,0,0.0
5.0,1.2,288,6,0,0,0,-15.213679377905573,54,11.11111111111111
5.0,1.2,288,6,0,0,1,29.215076041791324,50,12.0
5.0,1.2,288,6,0,1,0,-15.213679377905573,54,11.11111111111111
5.0,1.2,288,6,0,1,1,29.215076041791324,50,12.0
5.0,1.2,288,6,1,0,0,0.0,0,0.0
5.0,1.2,288,6,1,0,1,0.0,0,0.0
5.0,1.2,288,6,1,1,0,0.0,0,0.0
5.0,1.2,288,6,1,1,1,0.0,0,0.0
5.0,1.2,288,12,0,0,0,18.111697553801744,52,11.538461538461538
5.0,1.2,288,12,0,0,1,60.51225668476095,48,12.5
5.0,1.2,288,12,0,1,0,18.111697553801744,52,11.538461538461538
5.0,1.2,288,12,0,1,1,60.51225668476095,48,12.5
5.0,1.2,288,12,1,0,0,0.0,0,0.0
5.0,1.2,288,12,1,0,1,0.0,0,0.0
5.0,1.2,288,12,1,1,0,0.0,0,0.0
5.0,1.2,288,12,1,1,1,0.0,0,0.0
5.0,1.2,288,24,0,0,0,62.80176361630117,52,13.461538461538462
5.0,1.2,288,24,0,0,1,90.18125293062094,49,14.285714285714286
5.0,1.2,288,24,0,1,0,62.80176361630117,52,13.461538461538462
5.0,1.2,288,24,0,1,1,90.18125293062094,49,14.285714285714286
5.0,1.2,288,24,1,0,0,0.0,0,0.0
5.0,1.2,288,24,1,0,1,0.0,0,0.0
5.0,1.2,288,24,1,1,0,0.0,0,0.0
5.0,1.2,288,24,1,1,1,0.0,0,0.0
5.0,1.2,576,6,0,0,0,65.9876921125251,36,19.444444444444443
5.0,1.2,576,6,0,0,1,70.12752772620387,35,20.0
5.0,1.2,576,6,0,1,0,65.9876921125251,36,19.444444444444443
5.0,1.2,576,6,0,1,1,70.12752772620387,35,20.0
5.0,1.2,576,6,1,0,0,0.0,0,0.0
5.0,1.2,576,6,1,0,1,0.0,0,0.0
5.0,1.2,576,6,1,1,0,0.0,0,0.0
5.0,1.2,576,6,1,1,1,0.0,0,0.0
5.0,1.2,576,12,0,0,0,62.4367329798304,36,19.444444444444443
5.0,1.2,576,12,0,0,1,79.13012953806634,34,20.58823529411765
5.0,1.2,576,12,0,1,0,62.4367329798304,36,19.444444444444443
5.0,1.2,576,12,0,1,1,79.13012953806634,34,20.58823529411765
5.0,1.2,576,12,1,0,0,0.0,0,0.0
5.0,1.2,576,12,1,0,1,0.0,0,0.0
5.0,1.2,576,12,1,1,0,0.0,0,0.0
5.0,1.2,576,12,1,1,1,0.0,0,0.0
5.0,1.2,576,24,0,0,0,-7.6319961758896415,41,19.51219512195122
5.0,1.2,576,24,0,0,1,3.3115385383358253,39,20.512820512820515
5.0,1.2,576,24,0,1,0,-7.6319961758896415,41,19.51219512195122
5.0,1.2,576,24,0,1,1,3.3115385383358253,39,20.512820512820515
5.0,1.2,576,24,1,0,0,0.0,0,0.0
5.0,1.2,576,24,1,0,1,0.0,0,0.0
5.0,1.2,576,24,1,1,0,0.0,0,0.0
5.0,1.2,576,24,1,1,1,0.0,0,0.0
5.0,1.2,864,6,0,0,0,178.76786770159822,35,22.857142857142858
5.0,1.2,864,6,0,0,1,144.90686940204625,35,22.857142857142858
5.0,1.2,864,6,0,1,0,178.76786770159822,35,22.857142857142858
5.0,1.2,864,6,0,1,1,144.90686940204625,35,22.857142857142858
5.0,1.2,864,6,1,0,0,0.0,0,0.0
5.0,1.2,864,6,1,0,1,0.0,0,0.0
5.0,1.2,864,6,1,1,0,0.0,0,0.0
5.0,1.2,864,6,1,1,1,0.0,0,0.0
5.0,1.2,864,12,0,0,0,175.0133545899985,35,22.857142857142858
5.0,1.2,864,12,0,0,1,145.03514327574769,35,22.857142857142858
5.0,1.2,864,12,0,1,0,175.0133545899985,35,22.857142857142858
5.0,1.2,864,12,0,1,1,145.03514327574769,35,22.857142857142858
5.0,1.2,864,12,1,0,0,0.0,0,0.0
5.0,1.2,864,12,1,0,1,0.0,0,0.0
5.0,1.2,864,12,1,1,0,0.0,0,0.0
5.0,1.2,864,12,1,1,1,0.0,0,0.0
5.0,1.2,864,24,0,0,0,171.11885209654,35,22.857142857142858
5.0,1.2,864,24,0,0,1,145.58248036514885,34,23.529411764705884
5.0,1.2,864,24,0,1,0,171.11885209654,35,22.857142857142858
5.0,1.2,864,24,0,1,1,145.58248036514885,34,23.529411764705884
5.0,1.2,864,24,1,0,0,0.0,0,0.0
5.0,1.2,864,24,1,0,1,0.0,0,0.0
5.0,1.2,864,24,1,1,0,0.0,0,0.0
5.0,1.2,864,24,1,1,1,0.0,0,0.0
5.0,1.2,1440,6,0,0,0,307.68997529396927,28,32.142857142857146
5.0,1.2,1440,6,0,0,1,253.48540190511034,28,28.571428571428573
5.0,1.2,1440,6,0,1,0,307.68997529396927,28,32.142857142857146
5.0,1.2,1440,6,0,1,1,253.48540190511034,28,28.571428571428573
5.0,1.2,1440,6,1,0,0,0.0,0,0.0
5.0,1.2,1440,6,1,0,1,0.0,0,0.0
5.0,1.2,1440,6,1,1,0,0.0,0,0.0
5.0,1.2,1440,6,1,1,1,0.0,0,0.0
5.0,1.2,1440,12,0,0,0,309.7468991357371,28,32.142857142857146
5.0,1.2,1440,12,0,0,1,256.267477406503,28,28.571428571428573
5.0,1.2,1440,12,0,1,0,309.7468991357371,28,32.142857142857146
5.0,1.2,1440,12,0,1,1,256.267477406503,28,28.571428571428573
5.0,1.2,1440,12,1,0,0,0.0,0,0.0
5.0,1.2,1440,12,1,0,1,0.0,0,0.0
5.0,1.2,1440,12,1,1,0,0.0,0,0.0
5.0,1.2,1440,12,1,1,1,0.0,0,0.0
5.0,1.2,1440,24,0,0,0,311.2069195533507,29,31.03448275862069
5.0,1.2,1440,24,0,0,1,265.76609889411145,28,28.571428571428573
5.0,1.2,1440,24,0,1,0,311.2069195533507,29,31.03448275862069
5.0,1.2,1440,24,0,1,1,265.76609889411145,28,28.571428571428573
5.0,1.2,1440,24,1,0,0,0.0,0,0.0
5.0,1.2,1440,24,1,0,1,0.0,0,0.0
5.0,1.2,1440,24,1,1,0,0.0,0,0.0
5.0,1.2,1440,24,1,1,1,0.0,0,0.0
5.0,1.6,288,6,0,0,0,-22.939568276172132,53,11.320754716981131
5.0,1.6,288,6,0,0,1,9.490176575369448,50,12.0
5.0,1.6,288,6,0,1,0,-22.939568276172132,53,11.320754716981131
5.0,1.6,288,6,0,1,1,9.490176575369448,50,12.0
5.0,1.6,288,6,1,0,0,0.0,0,0.0
5.0,1.6,288,6,1,0,1,0.0,0,0.0
5.0,1.6,288,6,1,1,0,0.0,0,0.0
5.0,1.6,288,6,1,1,1,0.0,0,0.0
5.0,1.6,288,12,0,0,0,19.735429029386808,51,11.764705882352942
5.0,1.6,288,12,0,0,1,52.68202927814179,48,12.5
5.0,1.6,288,12,0,1,0,19.735429029386808,51,11.764705882352942
5.0,1.6,288,12,0,1,1,52.68202927814179,48,12.5
5.0,1.6,288,12,1,0,0,0.0,0,0.0
5.0,1.6,288,12,1,0,1,0.0,0,0.0
5.0,1.6,288,12,1,1,0,0.0,0,0.0
5.0,1.6,288,12,1,1,1,0.0,0,0.0
5.0,1.6,288,24,0,0,0,77.45708841363214,50,14.0
5.0,1.6,288,24,0,0,1,104.6731098780558,47,14.893617021276595
5.0,1.6,288,24,0,1,0,77.45708841363214,50,14.0
5.0,1.6,288,24,0,1,1,104.6731098780558,47,14.893617021276595
5.0,1.6,288,24,1,0,0,0.0,0,0.0
5.0,1.6,288,24,1,0,1,0.0,0,0.0
5.0,1.6,288,24,1,1,0,0.0,0,0.0
5.0,1.6,288,24,1,1,1,0.0,0,0.0
5.0,1.6,576,6,0,0,0,65.85318714524635,36,19.444444444444443
5.0,1.6,576,6,0,0,1,69.99302275892514,35,20.0
5.0,1.6,576,6,0,1,0,65.85318714524635,36,19.444444444444443
5.0,1.6,576,6,0,1,1,69.99302275892514,35,20.0
5.0,1.6,576,6,1,0,0,0.0,0,0.0
5.0,1.6,576,6,1,0,1,0.0,0,0.0
5.0,1.6,576,6,1,1,0,0.0,0,0.0
5.0,1.6,576,6,1,1,1,0.0,0,0.0
5.0,1.6,576,12,0,0,0,62.302228012551666,36,19.444444444444443
5.0,1.6,576,12,0,0,1,78.99562457078761,34,20.58823529411765
5.0,1.6,576,12,0,1,0,62.302228012551666,36,19.444444444444443
5.0,1.6,576,12,0,1,1,78.99562457078761,34,20.58823529411765
5.0,1.6,576,12,1,0,0,0.0,0,0.0
5.0,1.6,576,12,1,0,1,0.0,0,0.0
5.0,1.6,576,12,1,1,0,0.0,0,0.0
5.0,1.6,576,12,1,1,1,0.0,0,0.0
5.0,1.6,576,24,0,0,0,-7.766501143168377,41,19.51219512195122
5.0,1.6,576,24,0,0,1,3.1770335710570903,39,20.512820512820515
5.0,1.6,576,24,0,1,0,-7.766501143168377,41,19.51219512195122
5.0,1.6,576,24,0,1,1,3.1770335710570903,39,20.512820512820515
5.0,1.6,576,24,1,0,0,0.0,0,0.0
5.0,1.6,576,24,1,0,1,0.0,0,0.0
5.0,1.6,576,24,1,1,0,0.0,0,0.0
5.0,1.6,576,24,1,1,1,0.0,0,0.0
5.0,1.6,864,6,0,0,0,171.2130596870264,35,22.857142857142858
5.0,1.6,864,6,0,0,1,137.35300229342465,35,22.857142857142858
5.0,1.6,864,6,0,1,0,171.2130596870264,35,22.857142857142858
5.0,1.6,864,6,0,1,1,137.35300229342465,35,22.857142857142858
5.0,1.6,864,6,1,0,0,0.0,0,0.0
5.0,1.6,864,6,1,0,1,0.0,0,0.0
5.0,1.6,864,6,1,1,0,0.0,0,0.0
5.0,1.6,864,6,1,1,1,0.0,0,0.0
5.0,1.6,864,12,0,0,0,166.88166583519197,35,22.857142857142858
5.0,1.6,864,12,0,0,1,136.90592820026006,35,22.857142857142858
5.0,1.6,864,12,0,1,0,166.88166583519197,35,22.857142857142858
5.0,1.6,864,12,0,1,1,136.90592820026006,35,22.857142857142858
5.0,1.6,864,12,1,0,0,0.0,0,0.0
5.0,1.6,864,12,1,0,1,0.0,0,0.0
5.0,1.6,864,12,1,1,0,0.0,0,0.0
5.0,1.6,864,12,1,1,1,0.0,0,0.0
5.0,1.6,864,24,0,0,0,163.37807074207922,35,22.857142857142858
5.0,1.6,864,24,0,0,1,142.21101644315775,34,23.529411764705884
5.0,1.6,864,24,0,1,0,163.37807074207922,35,22.857142857142858
5.0,1.6,864,24,0,1,1,142.21101644315775,34,23.529411764705884
5.0,1.6,864,24,1,0,0,0.0,0,0.0
5.0,1.6,864,24,1,0,1,0.0,0,0.0
5.0,1.6,864,24,1,1,0,0.0,0,0.0
5.0,1.6,864,24,1,1,1,0.0,0,0.0
5.0,1.6,1440,6,0,0,0,302.177074964789,28,32.142857142857146
5.0,1.6,1440,6,0,0,1,248.565181032192,28,28.571428571428573
5.0,1.6,1440,6,0,1,0,302.177074964789,28,32.142857142857146
5.0,1.6,1440,6,0,1,1,248.565181032192,28,28.571428571428573
5.0,1.6,1440,6,1,0,0,0.0,0,0.0
5.0,1.6,1440,6,1,0,1,0.0,0,0.0
5.0,1.6,1440,6,1,1,0,0.0,0,0.0
5.0,1.6,1440,6,1,1,1,0.0,0,0.0
5.0,1.6,1440,12,0,0,0,304.2325329005526,28,32.142857142857146
5.0,1.6,1440,12,0,0,1,251.34725653358464,28,28.571428571428573
5.0,1.6,1440,12,0,1,0,304.2325329005526,28,32.142857142857146
5.0,1.6,1440,12,0,1,1,251.34725653358464,28,28.571428571428573
5.0,1.6,1440,12,1,0,0,0.0,0,0.0
5.0,1.6,1440,12,1,0,1,0.0,0,0.0
5.0,1.6,1440,12,1,1,0,0.0,0,0.0
5.0,1.6,1440,12,1,1,1,0.0,0,0.0
5.0,1.6,1440,24,0,0,0,309.75704368888813,29,31.03448275862069
5.0,1.6,1440,24,0,0,1,264.9103683919151,28,28.571428571428573
5.0,1.6,1440,24,0,1,0,309.75704368888813,29,31.03448275862069
5.0,1.6,1440,24,0,1,1,264.9103683919151,28,28.571428571428573
5.0,1.6,1440,24,1,0,0,0.0,0,0.0
5.0,1.6,1440,24,1,0,1,0.0,0,0.0
5.0,1.6,1440,24,1,1,0,0.0,0,0.0
5.0,1.6,1440,24,1,1,1,0.0,0,0.0
6.0,0.5,288,6,0,0,0,152.56079527240882,41,14.634146341463415
6.0,0.5,288,6,0,0,1,198.9624921518024,37,16.216216216216218
6.0,0.5,288,6,0,1,0,152.56079527240882,41,14.634146341463415
6.0,0.5,288,6,0,1,1,198.9624921518024,37,16.216216216216218
6.0,0.5,288,6,1,0,0,0.0,0,0.0
6.0,0.5,288,6,1,0,1,0.0,0,0.0
6.0,0.5,288,6,1,1,0,0.0,0,0.0
6.0,0.5,288,6,1,1,1,0.0,0,0.0
6.0,0.5,288,12,0,0,0,164.46219312657888,40,15.0
6.0,0.5,288,12,0,0,1,205.18182306301156,36,16.666666666666668
6.0,0.5,288,12,0,1,0,164.46219312657888,40,15.0
6.0,0.5,288,12,0,1,1,205.18182306301156,36,16.666666666666668
6.0,0.5,288,12,1,0,0,0.0,0,0.0
6.0,0.5,288,12,1,0,1,0.0,0,0.0
6.0,0.5,288,12,1,1,0,0.0,0,0.0
6.0,0.5,288,12,1,1,1,0.0,0,0.0
6.0,0.5,288,24,0,0,0,89.75391386379495,43,16.27906976744186
6.0,0.5,288,24,0,0,1,122.68433833277022,40,17.5
6.0,0.5,288,24,0,1,0,89.75391386379495,43,16.27906976744186
6.0,0.5,288,24,0,1,1,122.68433833277022,40,17.5
6.0,0.5,288,24,1,0,0,0.0,0,0.0
6.0,0.5,288,24,1,0,1,0.0,0,0.0
6.0,0.5,288,24,1,1,0,0.0,0,0.0
6.0,0.5,288,24,1,1,1,0.0,0,0.0
6.0,0.5,576,6,0,0,0,26.837492544998298,33,18.181818181818183
6.0,0.5,576,6,0,0,1,27.199887752632,32,18.75
6.0,0.5,576,6,0,1,0,26.837492544998298,33,18.181818181818183
6.0,0.5,576,6,0,1,1,27.199887752632,32,18.75
6.0,0.5,576,6,1,0,0,0.0,0,0.0
6.0,0.5,576,6,1,0,1,0.0,0,0.0
6.0,0.5,576,6,1,1,0,0.0,0,0.0
6.0,0.5,576,6,1,1,1,0.0,0,0.0
6.0,0.5,576,12,0,0,0,22.317196515118773,33,18.181818181818183
6.0,0.5,576,12,0,0,1,35.22251982966232,31,19.35483870967742
6.0,0.5,576,12,0,1,0,22.317196515118773,33,18.181818181818183
6.0,0.5,576,12,0,1,1,35.22251982966232,31,19.35483870967742
6.0,0.5,576,12,1,0,0,0.0,0,0.0
6.0,0.5,576,12,1,0,1,0.0,0,0.0
6.0,0.5,576,12,1,1,0,0.0,0,0.0
6.0,0.5,576,12,1,1,1,0.0,0,0.0
6.0,0.5,576,24,0,0,0,35.54962477652418,34,17.647058823529413
6.0,0.5,576,24,0,0,1,52.97290588418963,32,18.75
6.0,0.5,576,24,0,1,0,35.54962477652418,34,17.647058823529413
6.0,0.5,576,24,0,1,1,52.97290588418963,32,18.75
6.0,0.5,576,24,1,0,0,0.0,0,0.0
6.0,0.5,576,24,1,0,1,0.0,0,0.0
6.0,0.5,576,24,1,1,0,0.0,0,0.0
6.0,0.5,576,24,1,1,1,0.0,0,0.0
6.0,0.5,864,6,0,0,0,226.4774142984949,29,20.689655172413794
6.0,0.5,864,6,0,0,1,191.1976261975011,29,20.689655172413794
6.0,0.5,864,6,0,1,0,226.4774142984949,29,20.689655172413794
6.0,0.5,864,6,0,1,1,191.1976261975011,29,20.689655172413794
6.0,0.5,864,6,1,0,0,0.0,0,0.0
6.0,0.5,864,6,1,0,1,0.0,0,0.0
6.0,0.5,864,6,1,1,0,0.0,0,0.0
6.0,0.5,864,6,1,1,1,0.0,0,0.0
6.0,0.5,864,12,0,0,0,222.7030607338174,29,20.689655172413794
6.0,0.5,864,12,0,0,1,192.15446569457671,29,20.689655172413794
6.0,0.5,864,12,0,1,0,222.7030607338174,29,20.689655172413794
6.0,0.5,864,12,0,1,1,192.15446569457671,29,20.689655172413794
6.0,0.5,864,12,1,0,0,0.0,0,0.0
6.0,0.5,864,12,1,0,1,0.0,0,0.0
6.0,0.5,864,12,1,1,0,0.0,0,0.0
6.0,0.5,864,12,1,1,1,0.0,0,0.0
6.0,0.5,864,24,0,0,0,216.929696665703,29,20.689655172413794
6.0,0.5,864,24,0,0,1,187.3165391907903,29,20.689655172413794
6.0,0.5,864,24,0,1,0,216.929696665703,29,20.689655172413794
6.0,0.5,864,24,0,1,1,187.3165391907903,29,20.689655172413794
6.0,0.5,864,24,1,0,0,0.0,0,0.0
6.0,0.5,864,24,1,0,1,0.0,0,0.0
6.0,0.5,864,24,1,1,0,0.0,0,0.0
6.0,0.5,864,24,1,1,1,0.0,0,0.0
6.0,0.5,1440,6,0,0,0,420.80911389942406,22,27.272727272727273
6.0,0.5,1440,6,0,0,1,302.6312503737092,24,25.0
6.0,0.5,1440,6,0,1,0,420.80911389942406,22,27.272727272727273
6.0,0.5,1440,6,0,1,1,302.6312503737092,24,25.0
6.0,0.5,1440,6,1,0,0,0.0,0,0.0
6.0,0.5,1440,6,1,0,1,0.0,0,0.0
6.0,0.5,1440,6,1,1,0,0.0,0,0.0
6.0,0.5,1440,6,1,1,1,0.0,0,0.0
6.0,0.5,1440,12,0,0,0,423.2542375074207,22,27.272727272727273
6.0,0.5,1440,12,0,0,1,305.4133258751018,24,25.0
6.0,0.5,1440,12,0,1,0,423.2542375074207,22,27.272727272727273
6.0,0.5,1440,12,0,1,1,305.4133258751018,24,25.0
6.0,0.5,1440,12,1,0,0,0.0,0,0.0
6.0,0.5,1440,12,1,0,1,0.0,0,0.0
6.0,0.5,1440,12,1,1,0,0.0,0,0.0
6.0,0.5,1440,12,1,1,1,0.0,0,0.0
6.0,0.5,1440,24,0,0,0,423.9017945144096,22,27.272727272727273
6.0,0.5,1440,24,0,0,1,309.75086811218915,24,25.0
6.0,0.5,1440,24,0,1,0,423.9017945144096,22,27.272727272727273
6.0,0.5,1440,24,0,1,1,309.75086811218915,24,25.0
6.0,0.5,1440,24,1,0,0,0.0,0,0.0
6.0,0.5,1440,24,1,0,1,0.0,0,0.0
6.0,0.5,1440,24,1,1,0,0.0,0,0.0
6.0,0.5,1440,24,1,1,1,0.0,0,0.0
6.0,0.8,288,6,0,0,0,132.36012119614813,41,14.634146341463415
6.0,0.8,288,6,0,0,1,177.36739691129014,37,16.216216216216218
6.0,0.8,288,6,0,1,0,132.36012119614813,41,14.634146341463415
6.0,0.8,288,6,0,1,1,177.36739691129014,37,16.216216216216218
6.0,0.8,288,6,1,0,0,0.0,0,0.0
6.0,0.8,288,6,1,0,1,0.0,0,0.0
6.0,0.8,288,6,1,1,0,0.0,0,0.0
6.0,0.8,288,6,1,1,1,0.0,0,0.0
6.0,0.8,288,12,0,0,0,146.89378153566236,40,15.0
6.0,0.8,288,12,0,0,1,188.62043294450498,36,16.666666666666668
6.0,0.8,288,12,0,1,0,146.89378153566236,40,15.0
6.0,0.8,288,12,0,1,1,188.62043294450498,36,16.666666666666668
6.0,0.8,288,12,1,0,0,0.0,0,0.0
6.0,0.8,288,12,1,0,1,0.0,0,0.0
6.0,0.8,288,12,1,1,0,0.0,0,0.0
6.0,0.8,288,12,1,1,1,0.0,0,0.0
6.0,0.8,288,24,0,0,0,75.8838750867442,43,16.27906976744186
6.0,0.8,288,24,0,0,1,109.38996286083433,40,17.5
6.0,0.8,288,24,0,1,0,75.8838750867442,43,16.27906976744186
6.0,0.8,288,24,0,1,1,109.38996286083433,40,17.5
6.0,0.8,288,24,1,0,0,0.0,0,0.0
6.0,0.8,288,24,1,0,1,0.0,0,0.0
6.0,0.8,288,24,1,1,0,0.0,0,0.0
6.0,0.8,288,24,1,1,1,0.0,0,0.0
6.0,0.8,576,6,0,0,0,26.97471865963618,33,18.181818181818183
6.0,0.8,576,6,0,0,1,27.337113867269885,32,18.75
6.0,0.8,576,6,0,1,0,26.97471865963618,33,18.181818181818183
6.0,0.8,576,6,0,1,1,27.337113867269885,32,18.75
6.0,0.8,576,6,1,0,0,0.0,0,0.0
6.0,0.8,576,6,1,0,1,0.0,0,0.0
6.0,0.8,576,6,1,1,0,0.0,0,0.0
6.0,0.8,576,6,1,1,1,0.0,0,0.0
6.0,0.8,576,12,0,0,0,22.454422629756657,33,18.181818181818183
6.0,0.8,576,12,0,0,1,35.3597459443002,31,19.35483870967742
6.0,0.8,576,12,0,1,0,22.454422629756657,33,18.181818181818183
6.0,0.8,576,12,0,1,1,35.3597459443002,31,19.35483870967742
6.0,0.8,576,12,1,0,0,0.0,0,0.0
6.0,0.8,576,12,1,0,1,0.0,0,0.0
6.0,0.8,576,12,1,1,0,0.0,0,0.0
6.0,0.8,576,12,1,1,1,0.0,0,0.0
6.0,0.8,576,24,0,0,0,35.68685089116207,34,17.647058823529413
6.0,0.8,576,24,0,0,1,48.990925193863355,32,18.75
6.0,0.8,576,24,0,1,0,35.68685089116207,34,17.647058823529413
6.0,0.8,576,24,0,1,1,48.990925193863355,32,18.75
6.0,0.8,576,24,1,0,0,0.0,0,0.0
6.0,0.8,576,24,1,0,1,0.0,0,0.0
6.0,0.8,576,24,1,1,0,0.0,0,0.0
6.0,0.8,576,24,1,1,1,0.0,0,0.0
6.0,0.8,864,6,0,0,0,226.49240927812463,29,20.689655172413794
6.0,0.8,864,6,0,0,1,191.21262117713084,29,20.689655172413794
6.0,0.8,864,6,0,1,0,226.49240927812463,29,20.689655172413794
