time,equity,cash,event
2025-12-19 04:00:00+00:00,74367.18,9895663.789394291,exit
2025-12-19 04:00:00+00:00,74452.56,9898749.170594292,exit
2025-12-19 04:00:00+00:00,74539.19,9901835.797094291,exit
2025-12-19 04:00:00+00:00,74632.61,9904929.21739429,exit
2025-12-19 04:00:00+00:00,74734.93,9908031.54199429,exit
2025-12-19 04:00:00+00:00,74837.57,9911134.18159429,exit
2025-12-19 04:00:00+00:00,74940.27,9914236.87879429,exit
2025-12-19 04:00:00+00:00,75073.54,9917370.14599429,exit
2025-12-19 08:00:00+00:00,75116.82,9920413.42549429,exit
2025-12-19 12:00:00+00:00,75126.4,9923423.00779429,exit
2025-12-19 12:00:00+00:00,75135.98,9926432.59009429,exit
2025-12-19 12:00:00+00:00,75145.56,9929442.17239429,exit
2025-12-19 12:00:00+00:00,75155.15,9932451.75499429,exit
2025-12-19 12:00:00+00:00,75168.15,9935464.76299429,exit
2025-12-19 12:00:00+00:00,75182.03,9938478.63889429,exit
2025-12-19 12:00:00+00:00,75199.12,9941495.72989429,exit
2025-12-19 12:00:00+00:00,75216.79,9944513.39449429,exit
2025-12-19 12:00:00+00:00,75264.05,9947560.661294289,exit
2025-12-19 16:00:00+00:00,75307.22,9950603.830694288,exit
2025-12-19 16:00:00+00:00,75350.39,9953647.000094287,exit
2025-12-19 16:00:00+00:00,75462.6,9956759.206694286,exit
2025-12-19 20:00:00+00:00,75494.84,9959791.445294287,exit
2025-12-19 20:00:00+00:00,75544.53,9962841.137894288,exit
2025-12-19 20:00:00+00:00,75600.49,9965897.100494288,exit
2025-12-19 20:00:00+00:00,75680.73,9968977.342694288,exit
2025-12-19 20:00:00+00:00,75805.09,9972101.700794289,exit
2025-12-19 20:00:00+00:00,76001.26,9975297.873194288,exit
2025-12-20 00:00:00+00:00,76010.85,9978307.455494288,exit
2025-12-20 00:00:00+00:00,76020.43,9981317.037794288,exit
2025-12-20 00:00:00+00:00,76030.01,9984326.620394288,exit
2025-12-20 00:00:00+00:00,76041.15,9987337.754294287,exit
2025-12-20 00:00:00+00:00,76069.33,9990365.935094288,exit
2025-12-20 00:00:00+00:00,76142.82,9993439.429994287,exit
2025-12-20 12:00:00+00:00,76152.4,9996449.012594286,exit
2025-12-21 04:00:00+00:00,76161.99,9999458.594894286,exit
2025-12-21 12:00:00+00:00,76171.57,10002468.177494286,exit
2025-12-22 04:00:00+00:00,76219.86,10005516.466694286,exit
2025-12-22 04:00:00+00:00,76298.92,10008595.531394286,exit
2025-12-22 08:00:00+00:00,76308.5,10011605.113994285,exit
2025-12-22 08:00:00+00:00,76404.63,10014701.234894285,exit
2025-12-22 12:00:00+00:00,76414.21,10017710.817194285,exit
2025-12-22 12:00:00+00:00,76428.74,10020725.351294285,exit
2025-12-22 12:00:00+00:00,76445.65,10023742.257494284,exit
2025-12-22 12:00:00+00:00,76462.55,10026759.163694283,exit
2025-12-22 16:00:00+00:00,76321.3,10029617.906894283,exit
2025-12-22 16:00:00+00:00,76252.9,10032549.506894283,exit
2025-12-22 16:00:00+00:00,76267.72,10035564.328394283,exit
2025-12-22 16:00:00+00:00,76291.59,10038588.197294282,exit
2025-12-22 16:00:00+00:00,76323.31,10041619.918094281,exit
2025-12-22 16:00:00+00:00,76376.54,10044673.14649428,exit
2025-12-22 20:00:00+00:00,76386.12,10047682.72879428,exit
2025-12-22 20:00:00+00:00,76395.7,10050692.31109428,exit
2025-12-22 20:00:00+00:00,76405.28,10053701.89339428,exit
2025-12-22 20:00:00+00:00,76414.87,10056711.47569428,exit
2025-12-22 20:00:00+00:00,76424.45,10059721.05799428,exit
2025-12-22 20:00:00+00:00,76434.03,10062730.64059428,exit
2025-12-22 20:00:00+00:00,76443.61,10065740.223194279,exit
2025-12-23 04:00:00+00:00,76453.55,10068750.162194278,exit
2025-12-23 04:00:00+00:00,76464.21,10071760.815194279,exit
2025-12-23 04:00:00+00:00,76474.86,10074771.46819428,exit
2025-12-23 04:00:00+00:00,76485.59,10077782.19619428,exit
2025-12-23 04:00:00+00:00,76497.12,10080793.72879428,exit
2025-12-23 04:00:00+00:00,76513.06,10083809.668094281,exit
2025-12-23 04:00:00+00:00,76532.46,10086829.07419428,exit
2025-12-23 20:00:00+00:00,76556.48,10089853.092494281,exit
2025-12-23 20:00:00+00:00,76587.2,10092883.809194282,exit
2025-12-23 20:00:00+00:00,76617.92,10095914.525894282,exit
2025-12-23 20:00:00+00:00,76674.95,10098971.563394282,exit
2025-12-24 00:00:00+00:00,76684.54,10101981.145694282,exit
2025-12-24 00:00:00+00:00,76694.12,10104990.727994282,exit
2025-12-24 00:00:00+00:00,76703.7,10108000.310594281,exit
2025-12-24 00:00:00+00:00,76719.86,10111016.47339428,exit
2025-12-24 00:00:00+00:00,76762.36,10114058.97379428,exit
2025-12-24 00:00:00+00:00,76817.67,10117114.27699428,exit
2025-12-24 04:00:00+00:00,76827.25,10120123.85929428,exit
2025-12-24 08:00:00+00:00,76716.22,10123012.82569428,exit
2025-12-24 08:00:00+00:00,76745.03,10126041.639794279,exit
2025-12-24 16:00:00+00:00,76754.61,10129051.222094279,exit
2025-12-24 16:00:00+00:00,76764.2,10132060.804394279,exit
2025-12-24 16:00:00+00:00,76773.78,10135070.386694279,exit
2025-12-24 16:00:00+00:00,76783.36,10138079.969294278,exit
2025-12-24 16:00:00+00:00,76798.58,10141095.187394278,exit
2025-12-24 16:00:00+00:00,76818.12,10144114.732094279,exit
2025-12-24 16:00:00+00:00,76842.6,10147139.21299428,exit
2025-12-24 16:00:00+00:00,76870.65,10150167.26239428,exit
2025-12-24 16:00:00+00:00,76923.63,10153220.243894279,exit
2025-12-24 20:00:00+00:00,76937.99,10156234.603694279,exit
2025-12-24 20:00:00+00:00,76952.35,10159248.963494278,exit
2025-12-24 20:00:00+00:00,76968.03,10162264.637594279,exit
