time,equity,cash,event
2025-11-20 08:00:00+00:00,7399.0,717698.1552065186,exit
2025-11-20 08:00:00+00:00,7440.28,718107.0271967101,exit
2025-11-20 12:00:00+00:00,7451.89,718488.1569389753,exit
2025-11-20 16:00:00+00:00,7430.67,718836.4624096437,exit
2025-11-20 16:00:00+00:00,7432.46,719207.7749495223,exit
2025-11-20 16:00:00+00:00,7437.13,719581.9687634548,exit
2025-11-20 16:00:00+00:00,7441.9,719956.2612397668,exit
2025-11-20 16:00:00+00:00,7444.08,720330.4491122352,exit
2025-11-20 16:00:00+00:00,7446.25,720704.6369847036,exit
2025-11-21 04:00:00+00:00,7418.11,721048.8133377287,exit
2025-11-21 04:00:00+00:00,7393.66,721396.6725314627,exit
2025-11-21 04:00:00+00:00,7401.98,721777.3032292163,exit
2025-11-21 12:00:00+00:00,7405.85,722151.2720621461,exit
2025-11-21 12:00:00+00:00,7409.72,722525.240895076,exit
2025-11-21 12:00:00+00:00,7414.28,722899.8991112836,exit
2025-11-21 12:00:00+00:00,7420.94,723276.6603776538,exit
2025-11-21 16:00:00+00:00,7435.72,723661.5396160244,exit
2025-11-21 16:00:00+00:00,7451.14,724047.0547213673,exit
2025-11-21 20:00:00+00:00,7460.31,724427.2743760993,exit
2025-11-21 20:00:00+00:00,7469.9,724807.9089355888,exit
2025-11-21 20:00:00+00:00,7479.48,725188.5434950782,exit
2025-11-21 20:00:00+00:00,7489.13,725569.2349360731,exit
2025-11-21 20:00:00+00:00,7500.42,725951.5722302537,exit
2025-11-21 20:00:00+00:00,7512.99,726335.1880781932,exit
2025-11-21 20:00:00+00:00,7525.61,726718.853646431,exit
2025-11-21 20:00:00+00:00,7539.14,727103.434736041,exit
2025-11-21 20:00:00+00:00,7553.27,727488.6152520824,exit
2025-11-21 20:00:00+00:00,7567.42,727873.8105357944,exit
2025-11-22 04:00:00+00:00,7570.7,728255.462469662,exit
2025-11-22 04:00:00+00:00,7576.55,728639.6766192141,exit
2025-11-22 08:00:00+00:00,7577.75,729019.2562901549,exit
2025-11-22 16:00:00+00:00,7578.96,729399.3542315868,exit
2025-11-22 16:00:00+00:00,7580.18,729779.4522109075,exit
2025-11-22 16:00:00+00:00,7581.39,730159.5501902282,exit
2025-11-22 16:00:00+00:00,7582.6,730539.6481695488,exit
2025-11-22 20:00:00+00:00,7586.97,730922.9078154723,exit
2025-11-22 20:00:00+00:00,7593.09,731307.9133381951,exit
2025-11-23 00:00:00+00:00,7594.3,731687.9506967383,exit
2025-11-23 00:00:00+00:00,7598.87,732071.3547314537,exit
2025-11-23 00:00:00+00:00,7604.91,732456.2204334557,exit
2025-11-23 00:00:00+00:00,7609.73,732840.1734675011,exit
