NOVA_RSI2_OS,NOVA_SMA_TREND,NOVA_SMA_PULL,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
5,100,3,LINKUSDT,F_001,2026-06-08T01:30:00+00:00,2026-06-08T04:55:00+00:00,7.848189,7.758804,1000.0,-11.3893,,stop,41
5,100,3,LINKUSDT,F_001,2026-06-08T10:25:00+00:00,2026-06-08T11:20:00+00:00,7.881232,7.969715,1000.0,11.2271,,tp,11
5,100,3,LINKUSDT,F_001,2026-06-08T15:35:00+00:00,2026-06-08T17:00:00+00:00,8.040439,7.966926,1000.0,-9.143,,stop,17
5,100,3,LINKUSDT,F_001,2026-06-08T17:15:00+00:00,2026-06-08T21:05:00+00:00,7.986369,8.086414,1000.0,12.527,,tp,46
5,100,3,LINKUSDT,F_001,2026-06-08T20:15:00+00:00,2026-06-08T21:05:00+00:00,8.038436,8.099607,1000.0,7.6098,,tp,10
5,100,3,LINKUSDT,F_001,2026-06-08T22:00:00+00:00,2026-06-08T22:15:00+00:00,8.070478,8.017042,1000.0,-6.6211,,stop,3
5,100,3,LINKUSDT,F_001,2026-06-08T22:10:00+00:00,2026-06-08T22:30:00+00:00,8.048449,7.990905,1000.0,-7.1498,,stop,4
5,100,3,LINKUSDT,F_001,2026-06-09T08:05:00+00:00,2026-06-09T08:05:00+00:00,7.92529,7.875324,1000.0,-6.3046,,stop,0
5,100,3,LINKUSDT,F_001,2026-06-09T21:55:00+00:00,2026-06-09T23:00:00+00:00,7.857201,7.813744,1000.0,-5.5308,,stop,13
5,100,3,LINKUSDT,F_001,2026-06-09T22:05:00+00:00,2026-06-09T23:10:00+00:00,7.848189,7.80503,1000.0,-5.4993,,stop,13
5,100,3,LINKUSDT,F_001,2026-06-09T23:00:00+00:00,2026-06-09T23:35:00+00:00,7.839178,7.795459,1000.0,-5.577,,stop,7
5,100,3,LINKUSDT,F_001,2026-06-10T14:15:00+00:00,2026-06-10T14:55:00+00:00,7.796122,7.716791,1000.0,-10.1756,,stop,8
5,100,3,LINKUSDT,F_001,2026-06-11T02:35:00+00:00,2026-06-11T03:30:00+00:00,7.649932,7.717886,1000.0,8.8829,,tp,11
